document_type|page_no|content|part|chapter|lesson
sgk 10|0122|Năm 1792, vua Quang Trung đột ngột qua đời, triều đình rơi vào tình trạng lục đục, suy yếu dần. Năm 1802, trước sự tấn công của quân Nguyễn Ánh, các vương triều Tây Sơn lần lượt sụp đổ.|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương III : VIỆT NAM TỪ THẾ KỈ XVI ĐẾN THẾ KỈ XVIII |Bài 23 : ĐẤT NƯỚC, BẢO VỆ TỔ QUỐC PHONG TRÀO TÂY SƠN SỰ CUỐI THẾ KỈ XVIII 
sgk 10|0123|"Những biến động lớn của xã hội đã ảnh hưởng đến tình hình văn hoá, giáo dục. Hơn nữa, ở các thế kỉ XVI - XVIII, sự phát triển của ngoại thương, của kinh tế hàng hoá và giao lưu với thế giới bên ngoài cũng tác động lớn đến đời sống văn hoá của nhân dân ở ca Đàng Ngoài và Đàng Trong I- VỀ TƯ TƯỞNG, TÔN GIÁO Nho giáo từng bước suy thoái, tôn ti trật tự phong kiến không còn được tôn trọng như trước mặc dù các chính quyền Lê - Trịnh, Nguyễn tìm mọi cách củng cố. Phật giáo, Đạo giáo có điều kiện khôi phục vị trí của mình nhưng không được như dưới thời Lý, Trần. Chùa quán được xây dựng thêm. Nhiều vị chúa quan tâm xây dựng, sửa sang các ngôi chùa lớn. Nhân dân, quan chức cũng đóng góp tiền của, ruộng đất, sửa sang chùa chiền, đúc chuông, tô tượng.
Từ thế kỉ XVI đến thế kỉ XVIII, nhiều giáo sĩ đạo Thiên Chúa phương Tây theo các thuyền buôn nước ngoài vào Việt Nam truyền đạo, Nhà thờ Thiên Chúa giáo mọc lên ở nhiều nơi. Đạo Thiên Chúa trở thành một tôn giáo lan truyền trong cả nước. Tuy nhiên, về sau do nhiều điểm khác biệt, hoạt động truyền giáo của các giáo sĩ bị nhà nước phong kiến cấm đoán.
Thế kỉ XVII, cùng với sự truyền bá của Thiên Chúa giáo, chữ Quốc ngữ theo mẫu tự Latinh cũng được sáng tạo. Tuy nhiên, bấy giờ chữ Quốc ngữ chỉ được dùng chủ yếu trong phạm vi hoạt động truyền giáo, mà không được phổ cập rộng rãi trong xã hội.
Tiếp nhận ảnh hưởng của các tư tưởng và tôn giáo, người dân Việt Nam đã tạo nên một nếp sống văn hoá riêng trên cơ sở hoà nhập với nền văn hoá cổ truyền thể hiện trong quan hệ gia đình, người già người trẻ, phân biệt phải trái, đúng sai, chân thực, khoan dung trong cuộc sống.
Đồng thời, các tín ngưỡng truyền thống tốt đẹp được phát huy, tôn trọng như thờ cúng tổ tiên, tôn thờ những người có công với làng với nước, nhất là những người có công lớn trong sự nghiệp bảo vệ Tổ quốc. Bên cạnh chùa chiền, các nhà thờ đạo, những đền thờ, lăng miếu được xây dựng ở nhiều nơi."|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương III : VIỆT NAM TỪ THẾ KỈ XVI ĐẾN THẾ KỈ XVIII |Bài 24 : TÌNH HÌNH VĂN HOÁ Ở CÁC THẾ KỈ XVI - XVIII 
sgk 10|0124|"II - PHÁT TRIỂN GIÁO DỤC VÀ VĂN HỌC 1. Giáo dục
Nhà Mạc được thành lập, tiếp tục phát triển giáo dục, tổ chức đều đặn các kì thi Hương, thi Hội để tuyển chọn nhân tài. Khi đất nước bị chia cắt, ở Đàng Ngoài, nhà nước Lê - Trịnh cũng cố gắng tiếp tục mở rộng giáo dục Nho học theo chế độ thời Lê sơ. Nhiều khoa thi được tổ chức những số người đi thi và số người đỗ đạt không nhiều. Ở Đàng Trong, mãi đến năm 1646, chúa Nguyễn mới nở khoa thi đầu tiên theo cách riêng. Nội dung Nho học sơ lược. Vua Quang Trung lên ngôi, lo chấn chỉnh lại giáo dục, cho dịch các sách kinh từ chữ Hán ra chữ Nôm để học sinh học, đưa văn thơ Nôm vào nội dung thi cử.
Tuy nhiên, nội dung giáo dục chủ yếu vẫn là kinh, sử. Các bộ môn khoa học tự nhiên không được chú ý, không được đưa vào khoa cử.
2. Văn học
Từ thế kỉ XVI - XVII, cùng với sự suy thoái của Nho giáo, văn học chữ Hán đã mất dần vị thế vốn có của nó trong thời Lê sơ. Tuy vậy, ở Đàng Trong cũng xuất hiện một số nhà thơ và hội thơ. Bên cạnh đó, xuất hiện một số nhà nghiên cứu biên soạn các sưu tập thơ văn, một số người viết truyện kí... góp phần làm cho văn học thêm phong phú.
Chữ Nôm bắt đầu xuất hiện ở các thế kỉ XI - XII, dần dần được dùng nhiều để sáng tác văn học. Từ thế kỉ XVI - XVII, xuất hiện nhiều nhà thơ Nôm nổi tiếng như Nguyễn Bỉnh Khiêm, Phùng Khắc Khoan, Đào Duy Từ vv... Tuy nhiên, trong lúc văn học chính thống có phần suy thoái thì trong nhân dân hình thành và phát triển một trào lưu văn học dân gian khá rầm rộ. Với tài năng của mình, nhân dân đã sáng tác hàng loạt ca dao, tục ngữ, truyện cười, truyện dân gian vv... vừa nói lên tâm tư nguyện vọng của mình về một cuộc sống tự do, thoát khỏi những ràng buộc của lễ giáo phong kiến, ca ngợi quê hương, vừa phản ánh những phong tục tập quán hay đặc điểm của quê hương. Văn học"|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương III : VIỆT NAM TỪ THẾ KỈ XVI ĐẾN THẾ KỈ XVIII |Bài 24 : TÌNH HÌNH VĂN HOÁ Ở CÁC THẾ KỈ XVI - XVIII 
sgk 10|0125|"dân gian cũng phát triển ở các vùng dân tộc ít người làm cho kho tàng văn học thêm đa dạng, phong phú, phản ánh cuộc sống tinh thần và tâm linh của người dân Việt Nam đương thời. Chính trên cơ sở đó, thơ ca chữ Nôm ngày càng được trau chuốt, để rồi hình thành những áng thơ Nôm bất hủ như Chinh phụ ngâm, Cung oán ngâm khúc...
III – NGHỆ THUẬT VÀ KHOA HỌC - KĨ THUẬT Ở các thế kỉ XVI – XVIII, nghệ thuật kiến trúc, điêu khắc tiếp tục phát triển với các công trình có giá trị như chùa Thiên Mụ (Thừa Thiên Huế), tượng Phật Bà Quan Âm nghìn mắt nghìn tay ở chùa Bút Tháp (Bắc Ninh), các tượng La Hán ở chùa Tây Phương (Hà Tây)... ; xuất hiện một số tượng nhân vật (vua, chúa...), tranh vẽ chân dung.
Cùng với văn học dân gian, một trào lưu nghệ thuật dân gian được hình thành.
Trên các vì, kèo ở những ngôi đình làng, các nghệ nhân đã khắc lên những cảnh sinh hoạt thường ngày của nhân dân như đi cày, đi bừa, đấu vật, nô đùa, hát xướng v.v... Trình độ nghệ thuật tuy đơn giản nhưng phản ánh được cuộc sống của người dân thường.
Nghệ thuật sân khấu phát triển cả ở Đàng Ngoài, Đàng Trong. Nhiều làng có phường tuồng, phường chèo. Bên cạnh đó, phổ biến hàng loạt làn điệu dân ca mang tính địa phương đậm nét như quan họ, hát giặm, hò, vè, lí, si, lượn v.v..."|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương III : VIỆT NAM TỪ THẾ KỈ XVI ĐẾN THẾ KỈ XVIII |Bài 24 : TÌNH HÌNH VĂN HOÁ Ở CÁC THẾ KỈ XVI - XVIII 
sgk 10|0126|"Số công trình nghiên cứu khoa học tăng lên. Về sử học, bên cạnh các bộ lịch sử của nhà nước, có nhiều bộ lịch sử của tư nhân như Ô châu cận lục, Đại Việt thông sử, Phủ biên tạp lục, Đại Việt sử kí tiền biên... và đặc biệt là bộ sử thi bằng chữ Nôm Thiên Nam ngữ lục (khuyết danh); về địa lí có tập bản đồ Thiên Nam tứ chí lộ đô thư ; về quân sự có tập Hổ trướng khu cơ (của Đào Duy Từ); về triết học có một số bài thơ, tập sách của Nguyễn Bỉnh Khiêm, Lê Quý Đôn ; về y học có bộ sách y dược của Hải Thượng Lãn Ông Lê Hữu Trác v.v... Ngoài ra còn nhiều tác phẩm về nông học, văn hoá Việt Nam...
Do những hạn chế về quan niệm và giáo dục đương thời, khoa học tự nhiên không có điều kiện phát triển.
Về kĩ thuật : Nhu cầu quốc phòng đã tạo điều kiện cho sự sáng tạo một số thành tựu kĩ thuật như đúc súng đại bác theo kiểu phương Tây, đóng thuyền chiến, xây thành luỹ... sử cũ viết : “Người thợ kính là Nguyễn Văn Tú... trước được sang Hà Lan học nghề 2 năm, về nước có thể chế các hạng đồng hồ và kính thiên lí rất khéo. Ông đã từng chế tạo một chiếc đồng hồ hạng trung, phía trong bớt đi 5 bánh xe và 6 quả chuông nhỏ. Đo bóng mặt trời mà nghiệm thì rất đúng.” (Phủ biên tạp lục) Ngoài ra, vào các thế kỉ XVII - XVIII, một số thành tựu kĩ thuật phương Tây đã du nhập vào nước ta thông qua con đường ngoại thương và truyền đạo, nhưng do nhiều hạn chế nên không có điều kiện để phát triển."|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương III : VIỆT NAM TỪ THẾ KỈ XVI ĐẾN THẾ KỈ XVIII |Bài 24 : TÌNH HÌNH VĂN HOÁ Ở CÁC THẾ KỈ XVI - XVIII 
sgk 10|0127|"Năm 1802, nhà Nguyên được thành lập. Trong nửa thế kỉ thống trị, trên một đất nước vừa trải qua nhiều biên động lớn, nhà Nguyễn ra sức cũng có quyền thống trị. phục hồi kinh tế, chân chính văn hoá. Tuy nhiên, trong điều kiện của giai đoạn suy tàn của chế độ phong kiến Việt Nam. với tư tưởng thủ cựu, nhà Nguyễn không tạo ra được cơ sở cho một bước phát triển mới.
1. Xây dựng và củng cố bộ máy nhà nước - chính sách ngoại giao
Sau khi đánh bại Vương triều Tây Sơn, năm 1802 Nguyễn Ánh lên ngôi vua, lấy niên hiệu là Gia Long, lập ra nhà Nguyễn, đóng đô ở Phú Xuân (Huế)(1). Năm 1804, nhà Nguyễn đổi tên nước là Việt Nam, nhưng sau đó lại đổi thành Đại Nam.
Chính quyền trung ương được tổ chức theo mô hình thời Lê với sự gia tăng quyền lực của vua. Đất nước mới hợp nhất hai miền nên bước đầu vua Gia Long phải chia thành ba vùng : Bắc thành (gồm các trấn ở Bắc Bộ ngày nay), Gia Định thành các trấn thuộc Nam Bộ ngày nay) và các Trực doanh do triều đình trực tiếp cai quản (Trung Bộ ngày nay). Chính quyền trung ương cai quản cả nước, song mỗi thành lại có một Tổng trấn trực tiếp trông coi. Các trấn, dinh vẫn giữ như cũ. (1) Năm 1806, Ông lên ngôi Hoàng đế."|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương IV : VIỆT NAM Ở NỬA ĐẦU THẾ KỈ XIX |Bài 25 : TÌNH HÌNH CHÍNH TRỊ, KINH TẾ, VĂN HOÁ DƯỚI TRIỀU NGUYỄN (Nửa đầu thế kỉ XIX) 
sgk 10|0128|Năm 1831 - 1832, vua Minh Mạng quyết định bỏ Bắc thành và Gia Định thành, chia cả nước làm 30 tỉnh và một phủ Thừa Thiên. Mỗi tỉnh đều có Tổng đốc, Tuần phủ cai quản cùng hai ti, hoạt động theo sự điều hành của triều đình. Các phủ, huyện, châu, tổng, xã vẫn giữ như cũ.|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương IV : VIỆT NAM Ở NỬA ĐẦU THẾ KỈ XIX |Bài 25 : TÌNH HÌNH CHÍNH TRỊ, KINH TẾ, VĂN HOÁ DƯỚI TRIỀU NGUYỄN (Nửa đầu thế kỉ XIX) 
sgk 10|0129|"Ban đầu, quan lại được tuyển chọn từ những người trước đây theo Nguyễn Ánh ; về sau, giáo dục, khoa cử trở thành nguồn tuyển chọn chính. Chế độ lương bổng được quy định, nhưng không có phần ruộng đất. Mặc dù có một số quan lại thanh liêm, nhưng một bộ phận đáng kể đã trở nên thoái hoá như ở thời cuối Lê.
Một bộ luật mới được ban hành – Hoàng Việt luật lệ (còn gọi là Hoàng triều luật lệ hay Luật Gia Long) – gồm gần 400 điều, quy định chặt chẽ việc bảo vệ nhà nước và các tôn ti trật tự phong kiến.
Quân đội được tổ chức quy củ với số lượng khoảng 20 vạn người, được trang bị vũ khí đầy đủ, có đại bác, súng tay, thuyền chiến.
Đối với nhà Thanh, triều đình Nguyễn chịu phục tùng, nhưng đối với Lào và Chân Lạp lại bắt họ thần phục.
Trước sự nhòm ngó của các nước phương Tây, nhà Nguyễn chủ trương “đóng cửa”, không chấp nhận việc đặt quan hệ với họ.
2. Tình hình kinh tế và chính sách của nhà Nguyễn
Đầu thế kỉ XIX, đất nước tạm trở lại yên bình trong thống nhất. Nền kinh tế tuy có nhiều điều kiện thuận lợi nhưng cũng gặp không ít khó khăn.
Nông nghiệp lạc hậu, không có gì đổi mới, ruộng đất hoang hoá nhiều. Ngay từ năm 1804, nhà nước đã ban hành lại chính sách quân điền nhưng ruộng đất công chỉ còn khoảng 20% tổng diện tích ruộng đất. Hơn nữa, theo chính sách, việc chia ruộng phải ưu tiên cho quan lại, quý tộc và binh lính. Nhà nước khuyến khích khai hoang bằng nhiều hình thức hoặc cho dân tự động tổ chức hoặc nhà nước góp vốn ban đầu cho dân mua sắm nông cụ, trâu bò, mở thêm nhiều đồn điền. Ruộng đất tăng thêm nhưng không nhiều.
Hằng năm, nhà nước cố gắng bỏ tiền, thóc, huy động nhân dân sửa đắp đê điều, nạo vét kênh mương, song vẫn không khắc phục được lũ lụt.
Người nông dân ra sức tăng gia sản xuất, duy trì cuộc sống ở làng quê. Hình ảnh “chồng cày, vợ cấy, con trâu đi bừa” và “trông trời, trong đất, trông mây, trông mưa trong nắng, trong ngày trông đêm” vẫn là hình ảnh phổ biến ở nông thôn. Người nông dân không có ruộng hoặc ít ruộng, chịu bóc lột nặng nề.
Việc trồng thêm các cây lương thực khác cùng diện tích trồng rau, đậu, hoa quả được mở rộng góp phần làm giảm đi cảnh đói nghèo."|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương IV : VIỆT NAM Ở NỬA ĐẦU THẾ KỈ XIX |Bài 25 : TÌNH HÌNH CHÍNH TRỊ, KINH TẾ, VĂN HOÁ DƯỚI TRIỀU NGUYỄN (Nửa đầu thế kỉ XIX) 
sgk 10|0130|"Các nghề thủ công tiếp tục phát triển, đặc biệt là các nghề làm gốm sứ, kéo tơ, dệt vải lụa, nấu đường, khai mỏ.
Bộ phận thủ công nghiệp nhà nước được tổ chức với quy mô lớn, nhiều ngành nghề như đúc tiền, chế tạo vũ khí, đóng thuyền, làm đồ trang sức, gạch ngói v,v... Thợ quan xưởng đã chế tạo được một số máy móc đơn giản, đặc biệt là đóng được tàu thuỷ chạy bằng máy hơi nước.
Năm 1839, “vua đi chơi ở cầu sông Ngự Hà (Huế) xein thí nghiệm thuyền máy hơi nước, thấy máy móc linh động, chạy đi nhanh nhẹ”. (Đại Nam thực lục) Do nhu cầu của nhà nước, do chế độ công tượng hà khắc, sự tiếp cận với công nghiệp cơ khí chỉ dừng lại ở đây.
Trong nhân dân, các làng, các phường thủ công được tiếp tục duy trì nhưng do nhu cầu thị trường không còn như trước nên không phát triển. Một số làng thủ công lại chịu sự quản chế của nhà nước. Tuy vậy, vẫn xuất hiện một nghề mới : in tranh dân gian.
Việc buôn bán trong nước phát triển chậm chạp và mang tính địa phương.
Thuyền buôn đi xa bị đánh thuế nhiều lần, hơn nữa, nhà nước hằng năm còn trưng dụng một số thuyền của tư nhân để chuyên chở.
Nhà nước giữ độc quyền ngoại thương. Thuyền bè các nước láng giềng phía Nam chủ yếu chỉ được vào một số cảng ở Gia Định. Thuyền buôn các nước Anh, Pháp chỉ được vào cảng Đà Nẵng, bị khám xét nghiêm ngặt. Tuy nhiên, nhà nước cũng bắt đầu cho một số thuyền của mình sang các nước láng giềng mua bán những mặt hàng cần thiết.
Các đô thị như Hội An, Phố Hiến, Thanh Hà đều tàn lụi. Thăng Long vẫn còn giữ các phố phường, nhưng buôn bán sút kém."|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương IV : VIỆT NAM Ở NỬA ĐẦU THẾ KỈ XIX |Bài 25 : TÌNH HÌNH CHÍNH TRỊ, KINH TẾ, VĂN HOÁ DƯỚI TRIỀU NGUYỄN (Nửa đầu thế kỉ XIX) 
sgk 10|0131|"3. Tình hình văn hoá - giáo dục
Nhà Nguyễn chủ trương độc tôn Nho giáo, hạn chế hoạt động của các tôn giáo, đặc biệt là Thiên Chúa giáo. Tín ngưỡng dân gian tiếp tục phát triển. Đình làng, đền thờ mọc lên ở khắp các xóm làng.
Giáo dục Nho học được củng cố, Năm 1807, đã diễn ra khoa thi Hương đầu tiên dưới triều Nguyễn và năm 1822, khoa thi Hội đầu tiên được tổ chức. Tuy nhiên, số người đi thi và đỗ đạt không nhiều so với các thế kỉ trước.
Văn học chữ Hán kém phát triển. Trong lúc đó, văn học chữ Nôm ngày càng phong phú và hoàn thiện. Xuất hiện những tác phẩm văn học chữ Nôm xuất sắc như Truyện Kiều của Nguyễn Du, các bài thơ của Hồ Xuân Hương, Bà Huyện Thanh Quan...
Quốc sử quán được thành lập, chuyên sưu tầm, lưu trữ sử sách cổ và biên soạn các bộ sử chính thống. Nhiều nhà sử học cho ra đời các bộ sử, sách chuyên khảo như Lịch triều hiến chương loại chí của Phan Huy Chú, Lịch triều tạp kỉ của Ngô Cao Lãng, Gia Định thành thông chỉ của Trịnh Hoài Đức vv... Nhiều tập địa chí địa phương được biên soạn.
Về kiến trúc, nổi bật lên quần thể cung điện nhà vua ở Huế và các lăng tẩm.
Rạp hát đầu tiên được xây dựng có sân khấu và phòng khán giả. Lị sở các tỉnh đều có thành luỹ xây theo kiểu Pháp cổ ; nổi lên ở thành Hà Nội là cột cờ được xây dựng cao đẹp.
Các ngành nghệ thuật dân gian tiếp tục phát triển theo các hình thức cũ."|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương IV : VIỆT NAM Ở NỬA ĐẦU THẾ KỈ XIX |Bài 25 : TÌNH HÌNH CHÍNH TRỊ, KINH TẾ, VĂN HOÁ DƯỚI TRIỀU NGUYỄN (Nửa đầu thế kỉ XIX) 
sgk 10|0132|"Đất nước trở lại thông nhất, tạm thời yên bình dưới sự thòng trị của một nhà nước: mới. Nhưng những thể chế cũ của chế độ phong kiến vẫn được duy trì, không tạo điều kiện vượt qua khủng hoảng. Cuộc sống của nhân dân ngày càng thêm khổ cực, Mâu thuẫn giữa giai cấp thống trị và nhân dân trở nên gay gặt, gây nên hàng trăm cuộc khởi nghĩa chống phong kiến kéo dài cho đến giữa the ki XIX 1. Tình hình xã hội và đời sống nhân dân
Cuộc khủng hoảng xã hội ở nửa sau thế kỉ XVIII đã khiến nhà nước quân chủ phong kiến thời Nguyễn tăng thêm tính chuyên chế, củng cố quan hệ sản xuất phong kiến. Xã hội chia thành hai giai cấp: giai cấp thống trị bao gồm vua quan và địa chủ, cường hào ; giai cấp bị trị bao gồm các tầng lớp nhân dân lao động mà tuyệt đại đa số là nông dân.
Nhà Nguyễn cố gắng hoàn chỉnh bộ máy thống trị nhằm ổn định tình hình xã hội nhưng không ngăn chặn được sự phát triển của tệ tham quan ô lại.
Nhân dân có câu :
Con ơi, mẹ bảo con này, Cướp đêm là giặc, cướp ngày là диап.
Không chỉ có nhân dân than thở : “Muốn nói gian làm quan mà nói” hay “quan tha, nha bắt... mà cả vua Minh Mạng cũng bất bình, đã từng nhận xét : bọn quan lại “xem pháp luật như hư vặn, xoay xở nhiều vành, chỉ cốt lấy tiền, không được thì buộc tội”. (Đại Nam thực lục) Ở nông thôn, địa chủ cường hào lại tiếp tục hoành hành, ức hiếp nhân dân.
Doanh điền sứ Nguyễn Công Trứ đã tâu với vua : “Cái hại quan lại là một, hai phần, còn cái hại cường hào đến 8, 9 phần”. Nhà nước chia vùng để đánh thuế, mức thuế khá nặng. Tô tức của địa chủ cũng khá cao. Mỗi năm người dân định phải chịu 60 ngày lao dịch. Bên cạnh đó, 130 9. LICH SÚ 10C - B"|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương IV : VIỆT NAM Ở NỬA ĐẦU THẾ KỈ XIX |Bài 26 : TÌNH HÌNH XÃ HỘI Ở NỬA ĐẦU THẾ KỈ XIX VÀ PHONG TRÀO ĐẤU TRANH CỦA NHÂN DÂN 
sgk 10|0133|"các vua Nguyễn còn tập trung sức dân, của cải xây dựng kinh thành, cung điện ở Phú Xuân, phá dỡ cung điện vua Lê ở Hà Nội chuyển vào, điều động hàng nghìn dân định, binh lính Thanh Hoá, Nghệ An, Bắc thành vào làm trong hàng chục năm. Theo sử cũ, trong một lần tuần du ra Bắc, vua Thiệu Trị đã bắt nhân dân xây dựng 44 hành cung ở dọc đường để vua nghỉ.
Không những thế, thiên tai, mất mùa, đói kém lại thường xuyên xảy ra. Có năm bão lụt lớn làm đổ hàng vạn nhà dân, hàng ngàn người chết. Có năm nạn dịch lan tràn làm hàng chục vạn người chết.
Một bài vè đương thời có câu :
Xác đầy nghĩa địa Thây thối bên cầu Trời ảm đạm u sầu Cảnh hoang tàn đói rét.
2. Phong trào đấu tranh của nhân dân và binh lính
Những cuộc khởi nghĩa nông dân đã nổ ra từ đầu thế kỉ XIX và tiếp tục phát triển rầm rộ ở khắp nước cho đến giữa thế kỉ XIX. Sử cũ ghi lại có hơn 400 cuộc khởi nghĩa như vậy.
Tiêu biểu và rộng lớn nhất trong phong trào nông dân là các cuộc khởi nghĩa do Phan Bá Vành và do Cao Bá Quát lãnh đạo.
Khởi nghĩa do Phan Bá Vành lãnh đạo nổ ra vào năm 1821 ở Sơn Nam hạ (Nam Định, Thái Bình...) mở rộng hoạt động ra các trấn Hải Dương, An Quảng.
Nông dân tham gia đông đảo. Dân gian có câu :
Trên trời có ông sao Tua, Ở làng Minh Giám có vua Ba Vành.
Triều đình đã huy động một lực lượng quân sự lớn tấn công đàn áp trong nhiều năm và đến năm 1827, cuộc khởi nghĩa bị dẹp yên. Làng Trà Lũ (Nam Định) bị phá trụi, 7000 – 8000 người bị bắt.
Cuộc khởi nghĩa do Cao Bá Quát lãnh đạo bùng lên ở vùng Ứng Hoà (Hà Tây) năm 1854, mở rộng hoạt động ra các tỉnh Hà Nội, Hưng Yên, nhưng do chưa chuẩn bị đủ lực lượng nên năm 1855 đã bị triều đình đàn áp."|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương IV : VIỆT NAM Ở NỬA ĐẦU THẾ KỈ XIX |Bài 26 : TÌNH HÌNH XÃ HỘI Ở NỬA ĐẦU THẾ KỈ XIX VÀ PHONG TRÀO ĐẤU TRANH CỦA NHÂN DÂN 
sgk 10|0134|"Trong quá trình đàn áp các cuộc khởi nghĩa theo lệnh của triều đình Nguyễn, nhiều binh sĩ bất bình, đã có lúc chống đối. Năm 1833, ở Phiên An (Gia Định) đã nổ ra cuộc khởi nghĩa lớn của binh lính do Lê Văn Khôi lãnh đạo. Được sự hưởng ứng của binh lính và nông dân nhiều nơi, nghĩa quân đã có lúc làm chủ cả các tỉnh thuộc Nam Bộ ngày nay, nhưng đến năm 1835 thì bị đàn áp.
3. Đấu tranh của các dân tộc ít người
Ở nửa đầu thế kỉ XIX, các dân tộc ít người ở phía bắc cũng như phía nam nhiều lần nổi dậy chống chính quyền.
Ở phía bắc, nổi lên cuộc khởi nghĩa của người Tày ở Cao Bằng dưới sự lãnh đạo của Nông Văn Vân vào các năm 1833 – 1835, của người Mường ở Hoà Bình và Tây Thanh Hoá dưới sự lãnh đạo của các tù trưởng họ Quách với danh nghĩa “phù Lệ” vào các năm 1832 – 1838. ở vùng Tây Nam Kì, trong các năm 1840 – 1848, nhiều cuộc khởi nghĩa của người Khơ-me đã nổ ra, gây nhiều khó khăn cho sự thống trị của nhà Nguyễn.
Phong trào đấu tranh của nhân dân chỉ tạm lắng xuống khi thực dân Pháp bắt đầu có những hành động chuẩn bị xâm lược nước ta."|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương IV : VIỆT NAM Ở NỬA ĐẦU THẾ KỈ XIX |Bài 26 : TÌNH HÌNH XÃ HỘI Ở NỬA ĐẦU THẾ KỈ XIX VÀ PHONG TRÀO ĐẤU TRANH CỦA NHÂN DÂN 
sgk 10|0135|"Từ buổi đầu đựng nước Văn Lang – Âu Lạc cho đến giữa thế kỉ XIX, dân tộc Việt Nam đã trải qua một quá trình lao động và chiến đấu đầy hi sinh, gian khổ nhưng hết sức kiên cường, anh dũng, sáng tạo để xây dựng đất nước và bảo vệ vững chắc nền độc lập và thống nhất của Tổ quốc.
I- CÁC THỜI KÌ XÂY DỰNG VÀ PHÁT TRIỂN ĐẤT NƯỚC 1. Thời kì dựng nước đầu tiên
Vào khoảng thế kỉ VII TCN, sau hàng chục vạn năm sinh sống và mở rộng vùng cư trú, các tộc người Việt cổ trên đất Bắc Việt Nam đã hợp nhất lại, dựng nên quốc gia đầu tiên : Văn Lang và sau đó là Âu Lạc. Một nền văn minh lúa nước hình thành với nhiều thành tựu văn hoá đặc sắc.
Đầu thế kỉ II TCN, Âu Lạc rơi vào ách đô hộ của các triều đại phương Bắc và phải trải qua hơn 1000 năm Bắc thuộc trong đấu tranh kiên cường để tự giải phóng và gìn giữ nền văn hoá của tổ tiên.
Trong khoảng những thế kỉ đầu Công nguyên, ở Nam Trung Bộ ngày nay, quốc gia Lâm Ấp- Cham-pa ra đời và phát triển ; ở vùng Tây Nam Bộ, quốc gia Phù Nam hình thành. Tuy nhiên, trong lúc Cham-pa phát triển dưới chế độ quân chủ với một nền văn minh độc đáo, mang nặng ảnh hưởng của văn hoá Ấn Độ thì vào thế kỉ VI, quốc gia Phù Nam suy sụp."|Phần hai : LỊCH SỬ VIỆT NAM TỪ NGUỒN GỐC ĐẾN GIỮA THẾ KỈ XIX|Chương IV : VIỆT NAM Ở NỬA ĐẦU THẾ KỈ XIX |Bài 27 : QUÁ TRÌNH ĐỰNG NƯỚC VÀ GIỮ NƯỚC 
