question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 9|A. Chính trị, kinh tế, văn hóa, xã hội.		    B. Chính trị, kinh tế, quân sự, giáo dục.C. Chính trị, ngoại giao quân sự và giáo dục.      D. Chính trị, kinh tế, quân sự, văn hóa, giáo dục.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Cải cách của vua Ra-ma V ở Xiêm và cuộc Duy tân Minh Trị ở Nhật Bản đều diễn ra trên những lĩnh vực nào?|cải_cách của vua rama v ở xiêm và cuộc duy_tân minh trị ở nhật bản đều diễn ra trên những lĩnh_vực nào|Chính trị, kinh tế, quân sự, văn hóa, giáo dục.|chính_trị kinh_tế quân_sự văn_hóa giáo_dục
Câu 10|A. cách mạng tư sản.				B. cách mạng tư sản triệt để.C. cách mạng tư sản không triệt để.		D. cách mạng dân chủ tư sản.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Tính chất  Cải cách của vua Ra-ma V ở Xiêm và Duy tân Minh Trị ở Nhật Bản là|tính_chất cải_cách của vua rama v ở xiêm và duy_tân minh trị ở nhật bản là|cách mạng tư sản không triệt để.|cách_mạng tư_sản không triệt_để
Câu 11|A. Tạo cho nước Xiêm một bộ mặt mới.			B. Xiêm vẫn giữ được độc lập.C. Đưa Xiêm phát triển theo hướng tư bản chủ nghĩa.  D. Xiêm trở thành đồng minh thân cận của Mĩ.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Ý nào sau đây  không phản ánh đúng ý nghĩa cuộc cải cách Rama V đối với sự phát triển của Xiêm?|ý nào sau đây không phản_ánh đúng ý_nghĩa cuộc cải_cách rama v đối_với sự phát_triển của xiêm|Xiêm trở thành đồng minh thân cận của Mĩ.|xiêm trở_thành_đồng_minh thân_cận của mĩ
Câu 12|A. cách mạng tư sản.				B. cách mạng tư sản triệt để.C. cách mạng tư sản không triệt để.	D. cách mạng dân chủ tư sản.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Tính chất của Cải cách của vua Ra-ma V ở Xiêm là|tính_chất của cải_cách của vua rama v ở xiêm là|cách mạng tư sản không triệt để.|cách_mạng tư_sản không triệt_để
Câu 13|A. Triều đại Rama IV thực hiện chính sách đóng của, không chấp nhận việc đặt quan hệ ngoại giao của các nước phương Tây.B. Các nước Đông Nam Á đang đứng trước nguy cơ xâm lược của thực dân Phương Tây.	C. Các nước châu Âu và Bắc Mĩ đua nhau bành trướng thế lực, xâm lược thuộc địa.	D. Chế độ phong kiến ở Xiêm đang lâm vào khủng hoảng.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|:Nguyên nhân nào không dẫn đến cải cách của vua Rama V ở Xiêm năm 1868?|nguyên_nhân nào không dẫn đến cải_cách của vua rama v ở xiêm năm 1868|Triều đại Rama IV thực hiện chính sách đóng của, không chấp nhận việc đặt quan hệ ngoại giao của các nước phương Tây.|triều_đại rama iv thực_hiện chính_sách đóng của không chấp_nhận việc đặt quan_hệ ngoại_giao của các nước phương tây
Câu 14|A. tiền tư bản.		  B. phong kiến  	  .C. tư bản.		D. xã hội chủ nghĩa.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Chế độ xã hội các nước Đông Nam Á vào cuối thế kỉ XIX – đầu thế kỉ XX là|chế_độ xã_hội các nước đông nam á vào cuối thế_kỉ xix – đầu thế_kỉ xx là|B. phong kiến|phong_kiến
Câu 15|A. Do chính sách thống trị, áp bức bốc lột của thực dân Pháp. B. Các nước thực dân phương Tây đua nhau bành trướng thế lực, xâm lược thuộc địa. C. Năm 1884, Pháp buộc vua Nô-rô-đôm kí Hiệp ước biến Campuchia thành thuộc địa.D. Mâu thuẫn giữa nhân dân Campuchia với thực dân Pháp ngày càng sâu sắc.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Đâu không phải là nguyên nhân dẫn đến phong trào đấu tranh chống Pháp ở Campuchia cuối thế kỉ XIX?|đâu không phải là nguyên_nhân dẫn đến phong_trào đấu_tranh chống pháp ở campuchia cuối thế_kỉ xix|B. Các nước thực dân phương Tây đua nhau bành trướng thế lực, xâm lược thuộc địa.|các nước thực_dân phương tây đua nhau bành_trướng thế_lực xâm_lược thuộc_địa
Câu 21|A. Thể hiện tinh thần yêu nước, đấu tranh bất khuất vì độc lập tự do của mỗi dân tộc.B. Cổ vũ mạnh mẽ phong trào đấu tranh giải phóng dân tộc của nhân dân tộc Đông Dương.C. Tạo điều kiện để những yếu tố của phương thức sản xuất TBCN được du nhập vào Đông Dương.D. Thể hiện tinh thần đoàn kết của nhân dân Đông Dương trong cuộc đấu tranh chống thực dân Pháp.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Ý nghĩa quan trọng nhất của phong trào yêu nước chống Pháp của nhân dân ba nước Đông Dương cuối thế kỉ XIX – đầu thế kỉ XX là gì?|ý_nghĩa quan_trọng nhất của phong_trào yêu nước chống pháp của nhân_dân ba nước đông dương cuối thế_kỉ xix – đầu thế_kỉ xx là gì|Thể hiện tinh thần đoàn kết của nhân dân Đông Dương trong cuộc đấu tranh chống thực dân Pháp.|thể_hiện tinh_thần đoàn_kết của nhân_dân đông dương trong cuộc đấu_tranh chống thực_dân pháp
Câu 22|A. Ngoại giao mềm dẽo.				B. Cải cách hành chính, giáo dục, tài chính.C. Củng cố quyền lực cho giai cấp thống trị.	D. Nhân nhượng để giữ vững độc lập.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Chính sách nào không nằm trong nội dung cải cách của vua Rama V ở Xiêm?|chính_sách nào không nằm trong nội_dung cải_cách của vua rama v ở xiêm|Củng cố quyền lực cho giai cấp thống trị.|củng_cố quyền_lực cho giai_cấp thống_trị
Câu 23|A. Để duy trì phong kiến.		B. Tiến hành những cải cách tiến bộ.C. Để củng cố và tăng cường quyền lực của quý tộc phong kiến.D. Để bảo vệ nền độc lập, đưa đất nước thoát khỏi chế độ phong kiến lạc hậu.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Tai sao đến năm 1868 nước Xiêm phải tiến hành công cuộc cải cách?|tai sao đến năm 1868 nước xiêm phải tiến_hành công_cuộc cải_cách|Để bảo vệ nền độc lập, đưa đất nước thoát khỏi chế độ phong kiến lạc hậu.|để bảo_vệ nền độc_lập đưa đất_nước thoát khỏi chế_độ phong_kiến lạc_hậu
Câu 24|A. Đứng trước nguy cơ bị Mĩ xâm lược.           B. Đứng trước nguy cơ bị các nước đế quốc xâm lược.C. Đứng trước nguy cơ bị Anh, Pháp xâm lược.  D. Đứng trước nguy cơ bị Anh, Pháp và Mĩ xâm lược.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Trước cuộc cải cách Xiêm và Nhật Bản giống nhau thế nào về đối ngoại?|trước cuộc cải_cách xiêm và nhật bản giống nhau thế_nào về đối_ngoại|Đứng trước nguy cơ bị các nước đế quốc xâm lược.|đứng trước nguy_cơ bị các nước đế_quốc xâm_lược
Câu 25|A. duy trì chế độ phong kiến.			B. nhờ sự giúp đỡ của Mĩ.C. nhờ sự giúp đỡ của Anh, Pháp.		D. tiến hành những cải cách tiến bộ.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Để thoát khỏi tình trạng khủng hoảng toàn diện của đất nước vào giữa thế kỉ XIX, nước Xiêm đã thực hiện chính sách gì?|để thoát khỏi tình_trạng khủng_hoảng toàn_diện của đất_nước vào giữa thế_kỉ xix nước xiêm đã thực_hiện chính_sách gì|tiến hành những cải cách tiến bộ.|tiến_hành những cải_cách tiến_bộ
Câu 26|A. Tăng cường chính sách khai thác và bóc lột thuộc địaB. Đẩy mạnh phát triển kinh tế, chính trị, xã hộiC. Hợp tác, giao lưu thúc đẩy kinh tế đối ngoạiD. Vơ vét khoáng sản đưa về chính quốc|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: . Sau Chiến tranh thế giới thứ nhất, các nước phương Tây đã thay đổi chính sách đối với các nước thuộc địa ở Đông Nam Á như thế nào?|sau chiến_tranh thế_giới thứ nhất các nước phương tây đã thay_đổi chính_sách đối_với các nước thuộc_địa ở đông nam á như thế_nào|Tăng cường chính sách khai thác và bóc lột thuộc địa|tăng_cường chính_sách khai_thác và bóc_lột thuộc_địa
Câu 27|A. Đấu tranh đòi các quyền lợi về chính trị			B. Đấu tranh đòi các quyền lợi về kinh tếC. Nổ ra các cuộc khởi nghĩa vũ trang			D. Thực hiện chủ trương “vô sản hóa”|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Nét nổi bật của phong trào đấu tranh chống chủ nghĩa thực dân ở các nước Đông Nam Á dưới sự lãnh đạo của Đảng Cộng sản là|nét nổi_bật của phong_trào đấu_tranh chống chủ_nghĩa thực_dân ở các nước đông nam á dưới sự lãnh_đạo của đảng cộng_sản là|Nổ ra các cuộc khởi nghĩa vũ trang|nổ ra các cuộc khởi_nghĩa vũ_trang
Câu 28|A. Dưới hình thức bất hợp tác       B.  Sôi nổi, quyết liệt          C. Bí mật       D. Hợp pháp|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: . Dưới sự lãnh đạo của Đảng cộng sản, phong trào dân tộc ở các nước Đông Nam Á diễn ra như thế nào?|dưới sự lãnh_đạo của đảng cộng_sản phong_trào dân_tộc ở các nước đông nam á diễn ra như thế_nào|Sôi nổi, quyết liệt|sôi_nổi quyết_liệt
Câu 29|A. Vẫn duy trì chế độ quân chủ chuyên chếB.  Bị chính quyền thực dân khống chếC. Có nước giành được quyền tự chủ trong chừng mực nhất địnhD. Chính quyền thực dân có nguy cơ sụp đổ trước sức tiến công mạnh mẽ của phong trào cách mạng|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|:Đặc điểm chung về tình hình chính trị của các nước Đông Nam Á sau Chiến tranh thế giới thứ nhất là|đặc_điểm chung về tình_hình chính_trị của các nước đông nam á sau chiến_tranh thế_giới thứ nhất_là|Bị chính quyền thực dân khống chế|bị chính_quyền thực_dân khống_chế
Câu 30|A. Các giai cấp cũ bị phân hóa, các giai cấp mới hình thànhB. Xã hội ngày càng phân hóa sâu sắc, giai cấp mới ngày càng phát triển về số lượng và ý thức giai cấpC. Giai cấp công nhân ngày càng trưởng hành về số lượng và chất lượngD. Giai cấp ư sản dân tộc vươn lên mạnh mẽ|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|:  Tình hình xã hội nổi bật ở các nước Đông Nam Á giai đoạn này là gì?|tình_hình xã_hội nổi_bật ở các nước đông nam á giai_đoạn này là gì|Xã hội ngày càng phân hóa sâu sắc, giai cấp mới ngày càng phát triển về số lượng và ý thức giai cấp|xã_hội ngày_càng phân_hóa sâu_sắc giai_cấp mới ngày_càng phát_triển về số_lượng và ý_thức giai_cấp
Câu 31|A. Chu -la- long- con (Ra maV ) tiến hành hàng loạt cải cách về mọi mặt: kinh tế, chính trị, ngoại giao....B. Tiến hành buôn bán với nước ngoài.C. Đóng cửa với tất cả các nước.D. Vua Ra ma V thực hiện đổi mới đất nước. |exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Xiêm là nước duy nhất trong khu vực Đông Nam Á không trở thành thuộc địa của thực dân phương Tây vì:|xiêm là nước duy_nhất trong khu_vực đông nam á không trở_thành thuộc_địa của thực_dân phương tây vì|A. Chu -la- long- con (Ra maV ) tiến hành hàng loạt cải cách về mọi mặt: kinh tế, chính trị, ngoại giao....|chu la long con ra mav tiến_hành hàng_loạt cải_cách về mọi mặt kinh_tế chính_trị ngoại_giao
Câu 32|A. Bị hội nhập cưỡng bức vào hệ thống kinh tế tư bản chủ nghĩaB. Là thị trường tiêu thụ hàng hóa của các nước tư bảnC. Là nơi cung cấp nguyên liệu cho các nước tư bảnD. Công nghiệp có bước phát triển khởi sắc, nhất là công nghiệp nặng|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|:  Ý không phản ánh đúng nét nổi bật về kinh tế của các nước Đông Nam Á sau Chiến tranh thế giới thứ nhất là|ý không phản_ánh đúng nét nổi_bật về kinh_tế của các nước đông nam á sau chiến_tranh thế_giới thứ nhất_là|Công nghiệp có bước phát triển khởi sắc, nhất là công nghiệp nặng|công_nghiệp có bước phát_triển khởi_sắc nhất là công_nghiệp_nặng
Câu 33|A. Diễn ra ở ba nước Đông DươngB. Diễn ra ở hầu khắp các nước Đông Nam ÁC. Diễn ra ở chỉ nơi nào có chính đảng của giai cấp tư sản lãnh đạoD. Diễn ra chỉ ở nơi nào có Đảng Cộng sản lãnh đạo|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Sau Chiến tranh thế giới thứ nhất, phong trào độc lập dân tộc ở Đông Nam Á phát triển với quy mô như thế nào?|sau chiến_tranh thế_giới thứ nhất phong_trào độc_lập dân_tộc ở đông nam á phát_triển với quy_mô như thế_nào|Diễn ra ở hầu khắp các nước Đông Nam Á|diễn ra ở hầu_khắp các nước đông nam á
Câu 34|A. Thực dân Pháp thực hiện chính sách “ngu dân”B. Thực dân Pháp tăng cường khai thác thuộc địa và thực hiện chế độ thuế khóa, lao dịch nặng nềC. Thực dân Pháp tăng cường các chính sách thuế khóa, lao dịchD. Thực dân Pháp thực hiện chính sách bóc lột nặng nề đối với giai cấp công nhân ở các nước Đông Nam Á|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Vì sao sau Chiến tranh thế giơi thứ nhất, phong trào đấu ranh chống thực dân Pháp dâng cao ở Lào và Campuchia ?|vì_sao sau chiến_tranh thế giơi thứ nhất phong_trào đấu ranh chống thực_dân pháp dâng cao ở lào và campuchia|Thực dân Pháp tăng cường khai thác thuộc địa và thực hiện chế độ thuế khóa, lao dịch nặng nề|thực_dân pháp tăng_cường khai_thác thuộc_địa và thực_hiện chế_độ thuế_khóa lao dịch nặng_nề
Câu 35|A. Phong trào đấu tranh đều thất bại.B. Diễn ra sôi nổi, quyết liệt và giành thắng lợi.C. Phong trào diễn ra sôi nổi, quyết liệt thể hiện tình đoàn kết chiến đấu của nhân dân 3 nước  Đông Dương nhưng đều thấ bại.D. Các cuộc khởi nghĩa nổ ra lẻ tẻ mang tính tự phát. |exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|:  : Nhận xét về phong trào đấu tranh chống thực dân Pháp của 3 nước Đông Dương?|nhận_xét về phong_trào đấu_tranh chống thực_dân pháp của 3 nước đông_dương|C. Phong trào diễn ra sôi nổi, quyết liệt thể hiện tình đoàn kết chiến đấu của nhân dân 3 nước  Đông Dương nhưng đều thấ bại.|phong_trào diễn ra sôi_nổi quyết_liệt thể_hiện_tình đoàn_kết chiến_đấu của nhân_dân 3 nước đông dương nhưng đều thấ bại
Câu 36|A. Khởi nghĩa A-cha-xoa .			B. Khởi nghĩa Pu-côm-bô.C. Khởi nghĩa Ong Kẹo và Com-ma-đam.	D. Khởi nghĩa Si-vô-tha|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: : Cuộc khởi nghĩa nào được xem là biểu tượng về liên minh chiến đấu chống kẻ thù chung của nhân dân hai nước Việt Nam và Campuchia?|cuộc khởi_nghĩa nào được xem là biểu_tượng về liên_minh chiến_đấu chống kẻ_thù chung của nhân_dân hai nước việt_nam và campuchia|B. Khởi nghĩa Pu-côm-bô.|khởi_nghĩa pucômbô
Câu 37|A.Vương quốc Xiêm trở thành một nước có nền kinh tế phát triển nhất khu vực ĐNA.B. Vương quốc Xiêm là nước duy nhất ở châu Á không trở thành thuộc địa của các nước tư bản phương Tây.C. Vương quốc Xiêm đã đi vào hệ thống TBCN với tư cách là một nước độc lập.D. Vương quốc Xiêm trở thành khu vực “ đệm”  giữa Anh và Pháp.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Nội dung nào sau đây không đúng với kết quả của chính sách Duy tân của Vua Ra ma V đối với vương quốc Xiêm vào cuối XIX.|nội_dung nào sau đây không đúng với kết_quả của chính_sách duy_tân của vua ra ma v đối_với vương_quốc xiêm vào cuối xix|B. Vương quốc Xiêm là nước duy nhất ở châu Á không trở thành thuộc địa của các nước tư bản phương Tây.|vương_quốc xiêm là nước duy_nhất ở châu á không trở_thành thuộc_địa của các nước tư_bản phương tây
Câu 1|A. do mâu thuẫn về thuộc địa.		B. do mâu thuẫn về kinh tế.C. do mâu thuẫn về chính trị.		D. do mâu thuẫn về văn hóa.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Nguyên nhân cơ bản dẫn đến chiến tranh thế giới thứ nhất là|nguyên_nhân cơ_bản dẫn đến chiến_tranh thế_giới thứ nhất_là|A. do mâu thuẫn về thuộc địa|do mâu_thuẫn về thuộc_địa
Câu 2|A. Đức tuyên chiến với Nga.		B. Anh tuyên chiến với Đức.C. Áo tuyên chiến với Xéc-bi.	D. Hoàng thân kế vị ngôi vua Áo-Hung bị ám sát.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Sự kiện nào là duyên cớ dẫn tới bùng nổ cuộc chiến tranh thế giới thứ nhất?|sự_kiện nào là duyên_cớ dẫn tới bùng_nổ cuộc chiến_tranh thế_giới thứ nhất|D. Hoàng thân kế vị ngôi vua Áo-Hung bị ám sát.|hoàng_thân kế_vị ngôi vua áohung bị ám_sát
Câu 3|A. Đức, Áo-Hung, I-ta-li-a.		B. Anh, Pháp, Nhật.	C. Anh, Pháp, Nga.	D. Anh, Pháp, Đức.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Phe Hiệp ước gồm các nước|phe hiệp_ước gồm các nước|C. Anh, Pháp, Nga|anh pháp nga
Câu 4|A. Đức, Áo-Hung.		B. Anh, Pháp, Nhật.		C. Anh, Pháp, Nga.	D. Anh, Pháp, Đức.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Phe Liên minh gồm các nước|phe liên_minh gồm các nước|A. Đức, Áo-Hung|đức áohung
Câu 5|A. phe Liên minh.	B. phe Hiệp ước.	C. phe Đồng minh.		D. cả hai phe.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Mĩ tham gia vào cuộc chiến tranh thế giới thứ nhất đứng về|mĩ tham_gia vào cuộc chiến_tranh thế_giới thứ nhất đứng về|B. phe Hiệp ước|phe hiệp_ước
Câu 6|A. dân chủ tư sản.	B. xã hội chủ nghĩa.		C. cách mạng văn hóa.	D. cách mạng tư sản.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Tháng 11-1917, dưới sự lãnh đạo của Lê-nin và Đảng bônsêvích, nhân dân Nga đứng lên làm cuộc cách mạng|tháng 111917 dưới sự lãnh_đạo của lênin và đảng bônsêvích nhân_dân nga đứng lên làm cuộc cách_mạng|B. xã hội chủ nghĩa.|xã_hội chủ_nghĩa
Câu 7|A. Chính phủ Đức và chính phủ Mĩ thương lượng để kết thúc chiến tranh.B. Cách mạng dân chủ tư sản ở Đức bùng nổ và giành thắng lợi.C. Đức kí hiệp ước đầu hàng không điều kiện.D. Cách mạng tháng Mười Nga thành công.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Chiến tranh thế giới thứ nhất kết thúc với sự kiện|chiến_tranh thế_giới thứ nhất kết_thúc với sự_kiện|C. Đức kí hiệp ước đầu hàng không điều kiện.|đức kí hiệp_ước đầu_hàng không điều_kiện
Câu 8|A. Nhà nước Xô viết ra đời.			B. Nhà nước Xô viết thông qua sắc lệnh hòa bình.C. Nước Nga rút khỏi chiến tranh đế quốc.	D. Nước Nga vẫn tiếp tục chiến tranh đế quốc.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Ý nào sau đây không phải là kết quả của Cách mạng tháng Mười?|ý nào sau đây không phải là kết_quả của cách_mạng tháng mười|D. Nước Nga vẫn tiếp tục chiến tranh đế quốc.|nước nga vẫn tiếp_tục chiến_tranh đế_quốc
Câu 9|A. Nền kinh tế các nước châu Âu bị kiệt quệ.	B. Thiệt hại nặng về người và của.C. Mĩ giàu lên nhanh chóng nhờ buôn bán vũ khí.	D. Đời sống nhân dân tốt đẹp hơn.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Ý nào sau đây không phải là kết cục của chiến tranh thế giới thứ nhất?|ý nào sau đây không phải là kết_cục của chiến_tranh thế_giới thứ nhất|D. Đời sống nhân dân tốt đẹp hơn.|đời_sống nhân_dân tốt_đẹp hơn
Câu 10|A.  Nhân dân lao động ngày càng khốn khổ.B. Các tập đoàn công nghiệp giàu lên nhanh chóng.C.  Mâu thuẫn xã hội trong các nước tham chiến gay gắt.D.Đời sống của nhân dân các nước tham chiến tốt đẹp hơn.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|. Ý nào dưới đây không phải là hậu quả trong giai đoạn đầu của cuộc chiến thế giới thứ nhất? |ý nào dưới đây không phải là hậu_quả trong giai_đoạn đầu của cuộc_chiến thế_giới thứ nhất|D.Đời sống của nhân dân các nước tham chiến tốt đẹp hơn.|đời_sống của nhân_dân các nước tham_chiến tốt_đẹp hơn
Câu 11|A. cách mạng tháng 2 và cách mạng tháng 10 ở Nga thắng lợiB. Đức dồn lực lượng quay lại đánh Nga và loại Nga ra khỏi vòng chiếnC. Tàu ngầm Đức vi phạm quyền tự do trên biển và tấn công phe Hiệp ướcD. Mĩ tuyên chiến với Đức, chính thức tham chiến và đứng về phe Hiệp ước|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Nội dung nào chi phối giai đoạn hai của chiến tranh thế giới thứ nhất|nội_dung nào chi_phối giai_đoạn hai của chiến_tranh thế_giới thứ nhất|D. Mĩ tuyên chiến với Đức, chính thức tham chiến và đứng về phe Hiệp ước|mĩ tuyên_chiến với đức chính_thức tham_chiến và đứng về phe hiệp_ước
Câu 12|A: Thất bại thuộc về phe liên minh.                  B:Chiến thắng Véc_đoong	C: Mĩ tham chiến.                                            D: Cách mạng tháng 10 Nga|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Trong quá trình chiến tranh thế giới 1 sự kiện nào đánh dấu bước chuyển biến lớn trong cục diên chính trị thế giới?|trong quá_trình chiến_tranh thế_giới 1 sự_kiện nào đánh_dấu bước chuyển_biến lớn trong cục diên chính_trị thế_giới|D: Cách mạng tháng 10 Nga|d cách_mạng tháng 10 nga
Câu 18|A.Đức muốn thực hiện chủ nghĩa Sô Vanh.B. Đức có tiềm lực kinh tế và quân sự nhưng lại có ít thuộc địa.C. Đức có rất ít nguyên liệu.D. Qúy tộc địa chủ Đức thích gây chiến tranh.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Thái độ của đế quốc Đức  là hung hăng nhất trong cuộc chiến tranh giành thi trường và thuộc địa là :|thái_độ của đế_quốc đức là hung_hăng nhất trong cuộc chiến_tranh_giành thi trường và thuộc_địa là|B. Đức có tiềm lực kinh tế và quân sự nhưng lại có ít thuộc địa.|đức có tiềm_lực kinh_tế và quân_sự nhưng lại có ít thuộc_địa
Câu 19|A.Cuộc chiến tranh Mĩ- Tây Ban nha( 1898).B. Nhật và Mĩ đang ráo riết  hoạch định chiến lược bành trướng .C. Mẫu thuẫn giữa các nước đế quốc xoay quanh vấn đề thuộc địa.D. Mĩ và Đức liên minh với nhau tấn công Anh , Pháp.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|:Nét nổi bật nhất trong quan hệ quốc tế  cuối XIX đàu XX là:|nét nổi_bật nhất trong quan_hệ quốc_tế cuối xix đàu xx là|C. Mẫu thuẫn giữa các nước đế quốc xoay quanh vấn đề thuộc địa.|mẫu thuẫn giữa các nước đế_quốc xoay quanh vấn_đề thuộc_địa
Câu 20|A.Đảng Xã hội Pháp.                            B. Đảng Xã hội dân chủ Nga.C. Đảng Xã hội Bỉ.                                D. Đảng Xã hội dân chủ Đức.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Khẩu hiệu “Biến chiến tranh đế quốc thành nội chiến cách mạng”được nêu lên bởi.|khẩu_hiệu “ biến chiến_tranh đế_quốc thành_nội_chiến cách_mạng ” được nêu lên bởi|B. Đảng Xã hội dân chủ Nga.|đảng xã_hội dân_chủ nga
Câu 21|A.Chiếm được thuộc địa của Đức ở Châu Phi.B.Buôn bán vũ khí và đất nước không bị ảnh hưởng trực tiếp của cuộc chiến tranh.C.Mĩ tham gia chiến tranh khi cả hai phe bị thiệt hại nặng nề.D. Nhận được tiền bồi thường chiến phí của Đức.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Đế quốc Mĩ được lợi nhất trong chiến tranh thế giới thứ nhất vì:|đế_quốc mĩ được lợi nhất trong chiến_tranh thế_giới thứ nhất vì|B.Buôn bán vũ khí và đất nước không bị ảnh hưởng trực tiếp của cuộc chiến tranh.|buôn_bán vũ_khí và đất_nước không bị ảnh_hưởng trực_tiếp của cuộc chiến_tranh
Câu 22|A.Không tiếp tục tham gia cuộc chiến.B. Đầu hàng phe liên minh.C. Tiếp tục theo đuổi cuộc chiến.D. Rút khỏi phe Hiệp ước và chống lại Anh.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Thái độ của chính phủ lâm thời tư sản Nga sau cuộc cách mạng tháng Hai đối với cuộc chiến tranh đế quốc là:|thái_độ của chính_phủ lâm_thời tư_sản nga sau cuộc cách_mạng tháng hai đối_với cuộc chiến_tranh đế_quốc là|C. Tiếp tục theo đuổi cuộc chiến.|tiếp_tục theo_đuổi cuộc_chiến
Câu 23|A.Vô sản.                                                       B. Tư sảnC. Dân chủ tư sản.                                          D. Giair phóng dân tộc.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Tháng 2- 1917, tại nước Nga, dưới sự lãnh đạo của giai cấp vô sản, nhân dân Nga đã tiến hành thành công cuộc cách mạng: |tháng 2 1917 tại nước nga dưới sự lãnh_đạo của giai_cấp vô_sản nhân_dân nga đã tiến_hành thành_công_cuộc cách_mạng|C. Dân chủ tư sản.|dân_chủ tư_sản
Câu 24|A.Véc- đoong.             B. Mác-nơ.                    C. Pa ri.                             D.Véc xai.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Năm 1916, Đức chuyển quân chủ lực từ mặt trận phía Đông sang mặt trận phía Tây để tấn công vào cứ điểm.|năm 1916 đức chuyển quân_chủ_lực từ mặt_trận phía đông sang mặt_trận phía tây để tấn_công vào cứ_điểm|A.Véc- đoong.|véc đoong
Câu 26|A.Góp phần hình thành nên niềm tin vào cuộc đấu tranh chống lại chế độ quân chủ chuyên chế trên thế giới.B.Chỉ ra được những giải pháp tiến bộ đem lại cuộc sống ấm no cho những người lao động.C. Góp phần hình thành quan điểm, tư tưởng của con người tư sản, thúc đẩy mọi người đứng lên đấu tranh lật đổ chê độ phong kiến.D. Vạch ra một mô hình xã hội mới, dân chủ tiến bộ, không có áp lực.|exam grade 11|đề cương sừ 11 học kì 1 có đáp án 2018- 2019|: Vai trò của văn hóa tiến bộ trong buổi đầu thời kì cận đại:|vai_trò của văn_hóa tiến_bộ trong buổi đầu thời_kì cận_đại|B.Chỉ ra được những giải pháp tiến bộ đem lại cuộc sống ấm no cho những người lao động.|chỉ ra được những giải_pháp tiến_bộ đem lại cuộc_sống ấm_no cho những người lao_động
