question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 16|A. Đánh bại Pháp	B. Đánh bại Anh	C. Đánh bại Nga		D. Chiếm cả Châu Âu|exam grade 11|lop 11|. Mở đầu chiến tranh thế giới thứ nhất, Đức dự định đánh chớp nhoáng để |mở_đầu chiến_tranh thế_giới thứ nhất đức dự_định đánh chớp_nhoáng để|A. Đánh bại Pháp|đánh_bại pháp
Câu 17|A. Đức thất bại ở chiến trường Tây Âu		B. Đức kí hòa ước với NgaC. Nga rút khỏi chiến tranh		D. Tàu ngầm Đức vi phạm quyền tự do thương mại trên biển. |exam grade 11|lop 11|: Tham gia vào chiến tranh thế giới thứ nhất, Mĩ đã viện vào lí do nào tuyên để chiến với Đức |tham_gia vào chiến_tranh thế_giới thứ nhất mĩ đã viện vào lí_do nào tuyên để chiến với đức|D. Tàu ngầm Đức vi phạm quyền tự do thương mại trên biển.|tàu_ngầm đức vi_phạm quyền tự_do thương_mại trên biển
Câu 1|A. Anh	B. Pháp	C. Đức				D. Nga|exam grade 11|lop 11| . La-phông-ten là nhà ngụ ngôn cổ điển nước nào ?|laphôngten là nhà_ngụ_ngôn cổ_điển nước nào|B . Pháp|pháp
Câu 2|A. Cooc-nây	B. La-phông-ten		C. Mô-li-e		D. Víc-to Huy-gô|exam grade 11|lop 11|. Ai là đại biểu xuất sắc cho nền bi kịch cổ điển Pháp thế kỷ XVII?|ai là đại_biểu xuất_sắc cho nền bi_kịch cổ_điển pháp thế_kỷ xvii|A . Cooc-nây|coocnây
Câu 3|A. Mô-da	B. Trai-cốp-xki		C. Bét-to-ven			D. Pi-cát-xô|exam grade 11|lop 11|. Nhà soạn nhạc thiên tài người Đức trong buổi đầu thời cận đại là|nhà soạn nhạc thiên_tài người đức trong buổi đầu thời cận_đại là|C . Bét-to-ven|béttoven
Câu 4|A. Lép-tôn-xtôi	B.Vích-to Huy-gô		C. Lỗ Tấn 		D. Mác Tuên|exam grade 11|lop 11|. Nhà văn tiêu biểu cho nền văn học Pháp thế kỉ XIX- XX là|nhà_văn tiêu_biểu cho nền văn_học pháp thế_kỉ xix xx là|B .Vích-to Huy-gô|víchto huygô
Câu 5|"A. ""Những người khốn khổ”.         B. ""Những cuộc phiêu lưu của Tom Xoay-ơ""C. ""Chiến tranh và hòa bình”.        D. ""Những người I-nô-xăng đi du lịch"""|exam grade 11|lop 11|. Tác phẩm nổi tiếng của nhà văn Lép-tôn-xtôi là|tác_phẩm nổi_tiếng của nhà_văn léptônxtôi là|"C . ""Chiến tranh và hòa bình”."|chiến_tranh và hòa_bình ”
Câu 6|A. Mô- da.                      B. Bét- tô-ven.	C. Trai- cốp- xki.           D. Sô- panh.|exam grade 11|lop 11|. Những bản giao hưởng nổi tiếng số 3, số 5, số 9 của nhà soạn nhạc |những bản giao_hưởng nổi_tiếng số 3 số 5 số 9 của nhà soạn nhạc|B . Bét- tô-ven.|bét tôven
Câu 7|A. Văn học, nghệ thuật, tư tưởng.                  B. Nghệ thuật , âm nhạc, mĩ thuật.C. Tư tưởng, tôn giáo, văn học.                      D. Nghệ thuật, âm nhạc, hội họa.|exam grade 11|lop 11|. Buổi đầu thời Cận đại, những ngành nào có vai trò quan trọng trong tấn công vào thành trì của chế độ phong kiến ?|buổi đầu thời cận_đại những ngành nào có vai_trò quan_trọng trong tấn_công vào thành_trì của chế_độ phong_kiến|A . Văn học, nghệ thuật, tư tưởng.|văn_học nghệ_thuật tư_tưởng
Câu 8|A. Ấn Độ.                       B. Nhật Bản.	C. Trung Quốc.               D. Hàn Quốc.|exam grade 11|lop 11|. Thời Cận đại, ở phương Đông , quốc gia nào đã xuất hiện nhiều nhà văn hóa lớn ?|thời cận_đại ở phương đông quốc_gia nào đã xuất_hiện nhiều nhà_văn_hóa lớn|C. Trung Quốc.|trung_quốc
Câu 10|A. La- phong-ten.            B. Ru- xô.	C. Von- te.                     D. Mông-tex-ki-ơ.|exam grade 11|lop 11|. Câu truyện ngụ ngôn “Con cáo và chùm nho” là sáng tác của ai ?|câu truyện_ngụ_ngôn “ con cáo và chùm nho ” là sáng_tác của ai|A . La- phong-ten.|la phongten
Câu 11|A. Nước Anh.                 B. Nước Pháp.	C. Nước Nga.                 D. Đan Mạch. |exam grade 11|lop 11|. An- đéc-xen là nhà văn nổi tiếng của quốc gia nào ?|an đécxen là nhà_văn nổi_tiếng của quốc_gia nào|D . Đan Mạch.|đan mạch
Câu 12|A. Pu- skin.                     B. Vích-to Huy-gô.	C. Ra-bin-đra-nát Ta-go.            D. Hô-xê Ri-dan.|exam grade 11|lop 11|. Nhà thơ tình nổi tiếng của nước Nga buổi đầu thời cận đại là ai ?|nhà_thơ tình nổi_tiếng của nước nga buổi đầu thời cận_đại là ai|A. Pu- skin.|pu skin
Câu 13|A. Anh.                  B. Nga. 	C. Pháp.                   D. Đức.|exam grade 11|lop 11|. Lô- mô- nô- xốp là nhà bác học nổi tiếng của nước nào ?|lô mô nô xốp là nhà bác_học nổi_tiếng của nước nào|B . Nga.|nga
Câu 14|A. Mô- da.                          B. Bét- tô-ven.	C. Trai- cốp- xki.                  D. Sô- panh.|exam grade 11|lop 11|. Vở balê “Hồ thiên nga” là sáng tác của ai ?|vở balê “ hồ thiên_nga ” là sáng_tác của ai|C . Trai- cốp- xki.|trai cốp xki
Câu 15|A. Lép-tôn-xtôi.	B.Vích-to Huy-gô.		C. Mác-xim Gooc-ki. 			D. Mác Tuên.|exam grade 11|lop 11|. Ai là người được Lê- nin đánh giá là “tấm gương phản chiếu cách mạng Nga” ?|ai là người được lê nin đánh_giá là “ tấm gương phản_chiếu cách_mạng nga ”|A . Lép-tôn-xtôi.B.Vích-to Huy-gô.|léptônxtôibvíchto huygô
Câu 16|A. Dọn đường cho cách mạng Pháp 1789 thắng lợi.		B. Kìm hãm Cách mạng Pháp phát triển.C. Kêu gọi mọi người đấu tranh bằng vũ lực.                    D. Hạn chế ảnh hưởng của tư tưởng phong kiến.|exam grade 11|lop 11|. Tư tưởng “Triết học Ánh sáng” thế kỉ XVII- XVIII có tác dụng gì ?|tư_tưởng “ triết_học ánh_sáng ” thế_kỉ xvii xviii có tác_dụng gì|A . Dọn đường cho cách mạng Pháp 1789 thắng lợi.|dọn đường cho cách_mạng pháp 1789 thắng_lợi
Câu 17|A. Xanh- xi-mông, Rút –xô, Vôn- te.	B. Phu- ri- ê, Vôn- te, Ô- oen. C. Mông- te- xki-ơ, Rút-xô, Vôn- te.	D. Vôn- te, Mông- te-xki-ơ, Ô- oen.|exam grade 11|lop 11|. Trào lưu “Triết học Ánh sáng” thế kỉ XVII- XVIII đã sản sinh ra những nhà tư tưởng |trào_lưu “ triết_học ánh_sáng ” thế_kỉ xvii xviii đã sản_sinh ra những nhà tư_tưởng|C . Mông- te- xki-ơ, Rút-xô, Vôn- te.|mông te xkiơ rútxô vôn te
Câu 18|A. Mô-li-e.	B. Pu-skin.		C. Ban-dắc.			D. La-phông –ten.|exam grade 11|lop 11|. Nhà thơ nổi tiếng ở Pháp thế kỉ XVII là ai?|nhà_thơ nổi_tiếng ở pháp thế_kỉ xvii là ai|D . La-phông –ten.|laphông – ten
Câu 19|A. Ban-dắc.	B. Vích-to Huy-gô.	C. Lép Tôn-xtôi.		D. Mác-xim Gooc-ki.|exam grade 11|lop 11|. Hai tác phẩm nổi tiếng “Nhà thờ Đức Bà Pa-ri” và “Những người khốn khổ” của tác giả nào?    |hai tác_phẩm nổi_tiếng “ nhà_thờ đức bà pari ” và “ những người khốn_khổ ” của tác_giả nào|B . Vích-to Huy-gô.|víchto huygô
Câu 20|A. Hô-xê Mác-ti.	B. Lỗ Tấn.		C. Hô-xê Ri-đan		.D. Lép Tôn-xtôi.|exam grade 11|lop 11|. Tác phẩm nổi tiếng “AQ chính truyện” của nhà văn nào?|tác_phẩm nổi_tiếng “ aq chính truyện ” của nhà_văn nào|B . Lỗ Tấn.|lỗ tấn
Câu 21|A. Nhà văn vĩ đại người Áo.			B. Nhà bi kịch nổi tiếng người Pháp.C. Nhà soạn nhạc thiên tài người Đức.	D. Nhà họa sĩ nổi tiếng người Ba Lan.|exam grade 11|lop 11|. Trong sự phát triển chung của văn hóa châu Âu thời cận đại đã xuất hiện một thiên tài Bét-tô-ven. Ông là ai?|trong sự phát_triển chung của văn_hóa châu âu thời cận_đại đã xuất_hiện một thiên_tài béttôven ông là ai|C . Nhà soạn nhạc thiên tài người Đức.|nhà soạn nhạc thiên_tài người đức
Câu 22|A. buổi đầu thời cận đại.		B. kết thúc thời cận đại.C. trung kì thời cận đại.		D. buổi đầu thời hiện đại.|exam grade 11|lop 11|. Trong bối cảnh lịch sử từ giữa thế kỉ XVI đến cuối thế kỉ XVIII được gọi là|trong bối_cảnh lịch_sử từ giữa thế_kỉ xvi đến cuối thế_kỉ xviii được gọi là|A . buổi đầu thời cận đại.|buổi đầu thời cận_đại
Câu 23|A. sự khủng hoảng của chế độ phong kiến.			B. sự thắng thế của chủ nghĩa tư bản. C. sự phát triển của chủ nghĩa thực dân phương Tây.	D. sự phát triển của chế độ phong kiến.|exam grade 11|lop 11|. Từ giữa thế kỉ XIX đến đầu thế kỉ XX là thời kì đánh dấu|từ giữa thế_kỉ xix đến đầu thế_kỉ xx là thời_kì đánh_dấu|B . sự thắng thế của chủ nghĩa tư bản.|sự thắng_thế của chủ_nghĩa tư_bản
Câu 24|A. Lỗ Tấn.	B. Ta go.		C. Hô-xê Ri-đan. 		D. Hô-xê Mác-ti.|exam grade 11|lop 11|. Nhà văn hóa lớn của Ấn Độ đạt giải Nô ben năm 1913 là ai?|nhà_văn_hóa lớn của ấn độ đạt giải nô ben năm 1913 là ai|B . Ta go.|ta go
Câu 25|A. Lê Hữu Trác.	B. Nguyễn Trường Tộ.      	C. Lê Quý Đôn.	D. Lê Văn Hưu.|exam grade 11|lop 11|. Ở Việt Nam có nhà bác học nào nổi tiếng trong thế kỉ XVIII?|ở việt nam có nhà bác_học nào nổi_tiếng trong thế_kỉ xviii|C . Lê Quý Đôn.|lê quý đôn
