question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 29|A.Mặt trận Thống nhất dân tộc phản đế Đông Dương.	B.Mặt trận Thống nhất dân chủ Đông Dương.C.Mặt trận Thống nhất Nhân Dân phản đế Đông Dương.D.Mặt trận Việt Nam độc lập đồng minh.|exam grade 12|LSVN - K12|. Hội nghị Ban Chấp hành Trung ương Đảng cộng sản Đông Dương (7-1936) chủ trương thành lập|hội_nghị ban chấp_hành trung_ương đảng cộng_sản đông dương 71936 chủ_trương thành_lập|C.Mặt trận Thống nhất Nhân Dân phản đế Đông Dương|mặt_trận thống_nhất nhân_dân phản_đế đông_dương
Câu 30|A.Sửa đổi luật bầu cử.			B.Nới rộng quyền tự do báo chí.C.Cử toàn quyền mới.			D.Cử phái viên sang điều tra tình hìnhCâu31. Cuộc mít tinh lớn của hơn 2,5 vạn người tại khu đấu xảo - Hà Nội năm 1938 diễn ra vào dịpA.Kỷ niệm ngày thành lập Đảng.		B.Kỷ niệm ngày Quốc tế lao động.C.Kỷ niệm Xô Viết Nghệ Tĩnh.		D.Kỷ niệm Cách mạng tháng 10 Nga.|exam grade 12|LSVN - K12|. Đối với tình hình Đông Dương, chính phủ Mặt trận nhân dân Pháp đã|đối_với tình_hình đông dương chính_phủ mặt_trận nhân_dân pháp đã|B.Kỷ niệm ngày Quốc tế lao động|kỷ_niệm ngày quốc_tế lao_động
Câu 32|A.Đưa dân nguyện.		B.Diễn thuyết.			C.Tuần hành.		D.Mít tinh.|exam grade 12|LSVN - K12|. Hình thức đấu tranh chủ yếu của phong trào Đông Dương Đại hội 1936 - 1937 là|hình_thức đấu_tranh chủ_yếu của phong_trào đông dương đại_hội 1936 1937 là|.Đưa dân nguyện|đưa dân nguyện
Câu 33|A.Công nhân, nông dân		B.Tư sản, tiểu tư sản ,nông dân.C.Các lực lượng yêu nước, dân chủ tiến bộ, không phân biệt thành phần giai cấp.D.Liên minh tư sản và địa chủ.|exam grade 12|LSVN - K12|. Lực lượng tham gia đấu tranh trong cuộc vận động dân chủ 1936 -1939 ở Việt Nam chủ yếu là|lực_lượng tham_gia đấu_tranh trong cuộc vận_động dân_chủ 1936 1939 ở việt nam chủ_yếu là|C.Các lực lượng yêu nước, dân chủ tiến bộ, không phân biệt thành phần giai cấp.|các lực_lượng yêu nước dân_chủ tiến_bộ không phân_biệt thành_phần giai_cấp
Câu 34|A.Năm 1939, Tình hình có nhiều biến động, Đảng Cộng sản Đông Dương phải rút vào hoạt động bí mật.B.Phong trào cách mạng đã đạt được mục tiêu đề ra.C.Chiến tranh thế giới thứ hai bùng nổ.	D.Sau Hội nghị Ban Chấp hành Trung ương tháng 11 /1939.|exam grade 12|LSVN - K12|. Cuộc vận động dân chủ 1936 -1939 ở Việt Nam kết thúc khi nào?|cuộc vận_động dân_chủ 1936 1939 ở việt nam kết_thúc khi nào|C.Chiến tranh thế giới thứ hai bùng nổ|chiến_tranh thế_giới thứ hai bùng_nổ
Câu 35|A.Có phần ổn định.	B.Được cải thiện hơn.		C.Khó khăn cực khổ.D.Không quá khó khăn.|exam grade 12|LSVN - K12|. Nhân dân Việt Nam hăng hái tham gia phong trào dân chủ 1936 -1939 do đời sống của họ|nhân_dân việt nam hăng_hái tham_gia phong_trào dân_chủ 1936 1939 do đời_sống của họ|C.Khó khăn cực khổ|khó_khăn cực_khổ
Câu 36|A.Chính phủ pháp cử phái viên sang điều tra tình hình Đông Dương.B.Hệ thống tổ chức của Đảng và quần chúng chưa được phục hồi.C.Chính quyền thực dân ở Đông Dương đẩy mạnh khai thác thuộc địa.D.Có nhiều Đảng phái chính trị tranh giành ảnh hưởng trong quần chúng.|exam grade 12|LSVN - K12|. Một trong những khó khăn của cách mạng Việt Nam giai đoạn 1936 -1939 là|một trong những khó_khăn của cách_mạng việt_nam giai_đoạn 1936 1939 là|D.Có nhiều Đảng phái chính trị tranh giành ảnh hưởng trong quần chúng.|có nhiều đảng_phái chính_trị tranh_giành ảnh_hưởng trong quần_chúng
Câu 37|A.Chính phủ mặt trận nhân dân lên cầm quyền ở Pháp (6. 1936).B.Nghị quyết Đại hội lần thứ VII của Quốc tế Cộng sản (7 /1935).C.Sự xuất hiện Chủ nghĩa Phát xít và nguy cơ chiến tranh thế giới ( những năm 30 của thế kỷ 20).D.Nghị quyết hội nghị ban chấp hành Trung ương Đảng cộng sản Đông Dương ( 7/1936).|exam grade 12|LSVN - K12|. Yếu tố nào quyết định sự bùng nổ của phong trào dân chủ 1936 -1939 ở Việt Nam?|yếu_tố nào quyết_định sự bùng_nổ của phong_trào dân_chủ 1936 1939 ở việt_nam|D.Nghị quyết hội nghị ban chấp hành Trung ương Đảng cộng sản Đông Dương ( 7/1936).|nghị_quyết hội_nghị ban chấp_hành trung_ương đảng cộng_sản đông dương 71936
Câu 38|A.Sự chỉ đạo của Quốc tế Cộng sản.		B.Tình hình thế giới và trong nước có nhiều thay đổi.C.Mâu thuẫn trong xã hội Việt Nam ngày càng gay gắt.D.Chính phủ mặt trận nhân dân Pháp lên cầm quyền ở Pháp.|exam grade 12|LSVN - K12|. Chủ trương cách mạng của Đảng cộng sản Đông Dương trong giai đoạn 1936-1939 có sự chuyển hướng là do|chủ_trương cách_mạng của đảng cộng_sản đông dương trong giai_đoạn 19361939 có sự chuyển_hướng là do|B.Tình hình thế giới và trong nước có nhiều thay đổi|tình_hình_thế_giới và trong nước có nhiều thay_đổi
Câu 39|A.Phong trào Đông Dương đại hội.		B.Cuộc tổng bãi công của công nhân công ty than Hòn Gai.C.Cuộc mít tinh của 2,5 vạn người tại khu đấu xảo - Hà Nội.	D.Phong trào đón Gô-đa và Breviê.|exam grade 12|LSVN - K12|. Sự kiện nổi bật nhất trong phong trào đấu tranh quần chúng năm 1938 ở Việt Nam là|sự_kiện nổi_bật nhất trong phong_trào đấu_tranh quần_chúng năm 1938 ở việt nam là|C.Cuộc mít tinh của 2,5 vạn người tại khu đấu xảo - Hà Nội|cuộc mít_tinh của 25 vạn người tại khu_đấu xảo hà_nội
Câu 40|A.Buộc thực  dân Pháp nhượng bộ tất cả các yêu sách dân chủ.B.Giúp cán bộ Đảng viên được rèn luyện và trưởng thành.C.Bước đầu khẳng định vai trò lãnh đạo của giai cấp công nhân.D.Bước đầu hình thành trên thực tế liên minh công nông.|exam grade 12|LSVN - K12|. Một trong những ý nghĩa của phong trào dân chủ 1936 -1939 ở Việt Nam là|một trong những ý_nghĩa của phong_trào dân_chủ 1936 1939 ở việt nam là|B.Giúp cán bộ Đảng viên được rèn luyện và trưởng thành.|giúp cán_bộ đảng_viên được rèn_luyện và trưởng_thành
Câu 42|A.Mặt trận dân chủ Đông Dương.				B.Mặt trận Việt Minh.C.Mặt trận dân tộc thống nhất phản đế Đông Dương.D.Mặt trận Thống nhất Nhân Dân phản đế Đông Dương.|exam grade 12|LSVN - K12|. Hạn chế về lực lượng cách mạng nêu ra trong luận cương chính trị tháng 10 /1930 được khắc phục từ mặt trận nào?|hạn_chế về lực_lượng cách_mạng nêu ra trong luận_cương chính_trị tháng 10 1930 được khắc_phục từ mặt_trận nào|D.Mặt trận Thống nhất Nhân Dân phản đế Đông Dương.|mặt_trận thống_nhất nhân_dân phản_đế đông_dương
Câu 43|A.Có tính chất dân tộc.		B.Chỉ có tính dân chủ.C.Không mang tính cách mạng.	D.Không mang tính dân tộc.|exam grade 12|LSVN - K12|. Phong trào dân chủ 1936 - 1939 ở Việt Nam là một phong trào|phong_trào dân_chủ 1936 1939 ở việt nam là một phong_trào|A.Có tính chất dân tộc.|có tính_chất dân_tộc
Câu 44|A.Đây là cuộc vận động dân chủ có tính chất dân tộc.B.Đây là phong trào cách mạng có mục tiêu, hình thức đấu tranh mới.C.Đây là cuộc vận động cách mạng có tính chất dân tộc điển hình.D.Đây là phong trào cách mạng có tính chất dân chủ.|exam grade 12|LSVN - K12|. Nhận xét nào dưới đây về phong trào dân chủ 1936 - 1939 ở Việt Nam là không đúng?|nhận_xét nào dưới đây về phong_trào dân_chủ 1936 1939 ở việt nam là không đúng|C.Đây là cuộc vận động cách mạng có tính chất dân tộc điển hình.|đây là cuộc vận_động cách_mạng có tính_chất dân_tộc điển_hình
Câu 45|A.Đưa Đảng cộng sản Đông Dương ra hoạt động công khaiB.Khắc phục triệt để hạn chế của Luận cương chính trị tháng 10 /1930.C.Bước đầu xây dựng được lực lượng vũ trang nhân dân.D.Xây dựng được một lực lượng chính trị quần chúng đông đảo.Câu46. Phong trào dân chủ 1936 -1939 ở Việt Nam có điểm gì mới so với phong trào cách mạng 1930 -1931?A.Kết hợp hình thức đấu tranh công khai, hợp Pháp với bí mật bất hợp pháp.B.Đảng Cộng sản Đông Dương đề ra chủ trương cụ thể cho hoàn cảnh mới.C.Giai cấp công nhân và nông dân đoàn kết đấu tranh mạnh mẽ.D.Là cuộc diễn tập chuẩn bị cho tổng khởi nghĩa tháng Tám năm 1945.|exam grade 12|LSVN - K12|. Phong trào dân chủ 1936 -1939 ở Việt Nam là một bước chuẩn bị cho thắng lợi Cách mạng tháng Tám năm 1945 vì đã|phong_trào dân_chủ 1936 1939 ở việt nam là một bước chuẩn_bị cho thắng_lợi cách_mạng tháng tám năm 1945 vì đã|.Kết hợp hình thức đấu tranh công khai, hợp Pháp với bí mật bất hợp pháp|kết_hợp hình_thức đấu_tranh công_khai hợp_pháp với bí_mật bất_hợp_pháp
Câu 47|A.Tư tưởng và chủ trương của đảng được phổ biến, trình độ chính trị và công tác của Đảng viên được nâng cao.B.Uy tín và ảnh hưởng của đảng cộng sản được mở rộng và ăn sâu trong quần chúng nhân dân.C.Quy mô rộng lớn, hình thức phong phú, lôi cuốn đông đảo quần chúng tham gia dưới sự lãnh đạo của Đảng cộng sản.D.Xây dựng lực lượng chính trị đông đảo, hình thức và phương pháp đấu tranh phong phú.|exam grade 12|LSVN - K12|. Đặc điểm nổi bật của phong trào dân chủ 1936 -1939 ở Việt Nam là|đặc_điểm nổi_bật của phong_trào dân_chủ 1936 1939 ở việt nam là|C.Quy mô rộng lớn, hình thức phong phú, lôi cuốn đông đảo quần chúng tham gia dưới sự lãnh đạo của Đảng cộng sản.|quy_mô rộng_lớn hình_thức phong_phú lôi_cuốn đông_đảo quần_chúng tham_gia dưới sự lãnh_đạo của đảng cộng_sản
Câu 48|A.Pác Bó.		B.Bà Điểm.		C.Thượng Hải.		D.Ma Cao.|exam grade 12|LSVN - K12|. Hội nghị Ban Chấp hành Trung ương Đảng cộng sản Đông Dương tháng 11 /1939 họp ở|hội_nghị ban chấp_hành trung_ương đảng cộng_sản đông dương tháng 11 1939 họp ở|B.Bà Điểm|bà điểm
Câu 49|A.Lê Hồng Phong.		B. Nguyễn Ái Quốc.		C.Nguyễn Văn Cừ.	D.Trần Phú.|exam grade 12|LSVN - K12|. Hội nghị lần thứ 8 Ban chấp hành Trung ương Đảng do ai chủ trì?|hội_nghị lần thứ 8 ban chấp_hành trung_ương đảng do ai chủ_trì|B. Nguyễn Ái Quốc|nguyễn ái_quốc
Câu 50|A.Giành ruộng đất cho dân cày.		B.Đánh đổ đế quốc, phong kiến.C.Đánh độ phong kiến.			D.Giải phóng dân tộc.|exam grade 12|LSVN - K12|. Hội nghị lần thứ 8 Ban chấp hành Trung ương Đảng xác định nhiệm vụ trước mắt của cách mạng là|hội_nghị lần thứ 8 ban chấp_hành trung_ương đảng xác_định nhiệm_vụ trước_mắt của cách_mạng là|D.Giải phóng dân tộc|giải_phóng dân_tộc
Câu 51|A.Kinh tế chỉ huy.		B.Kinh tế mới.		C.Kinh tế thời chiến.		D.Kinh tế thuộc địa.|exam grade 12|LSVN - K12|. Chiến tranh thế giới thứ hai bùng nổ, thực dân Pháp thi hành chính sách kinh tế nào ở Đông Dương?|chiến_tranh thế_giới thứ hai bùng_nổ thực_dân pháp thi_hành chính_sách kinh_tế nào ở đông_dương|A.Kinh tế chỉ huy|kinh_tế chỉ_huy
Câu 52|A. trồng cây công nghiệp.	B.Trồng đay và thầu dầu.	C.Trồng cao su.     D.Trồng đay và cao su.|exam grade 12|LSVN - K12|. Nhằm phục vụ cho nhu cầu chiến tranh, quân Nhật cướp ruộng đất của nông dân, bắt nhân dân nhổ lúa, ngô để|nhằm phục_vụ cho nhu_cầu chiến_tranh quân nhật cướp ruộng_đất của nông_dân bắt nhân_dân nhổ lúa ngô để|B.Trồng đay và thầu dầu|trồng đay và thầu_dầu
Câu 53|A.Khu giải phóng Việt Bắc.		B.Trung tâm chỉ đạo kháng chiến.C.Sở chỉ huy các chiến dịch.		D.Căn cứ địa cách mạng.|exam grade 12|LSVN - K12|. Sau khi về Việt Nam (đầu năm 1941), Nguyễn Ái Quốc đã chọn Cao Bằng làm nơi xây dựng.|sau khi về việt nam đầu năm 1941 nguyễn ái_quốc đã chọn cao bằng làm nơi xây_dựng|D.Căn cứ địa cách mạng|căn_cứ_địa cách_mạng
Câu 54|A.Hội cứu quốc.			B.Hội Thanh niên phản đế.C.Hội Phản đế Đông Dương.		D.Hội phụ nữ phản đế.|exam grade 12|LSVN - K12|. Để tập hợp lực lượng chính trị chuẩn bị cho tổng khởi nghĩa, Việt Minh đã thành lập|để tập_hợp_lực_lượng chính_trị chuẩn_bị cho tổng_khởi_nghĩa việt minh đã thành_lập|A.Hội cứu quốc.|hội cứu_quốc
Câu 55|A.Ủy ban khởi nghĩa toàn quốc.			B.Ủy ban Lâm thời khu giải phóng.C.Ủy ban Quân sự cách mạng Bắc Kỳ.		D.Ủy ban dân tộc giải phóng Việt Nam.|exam grade 12|LSVN - K12| ngày 13 /8 /1945 sau khi nhận được những thông tin về việc Nhật Bản sắp đầu hàng Đồng minh, Trung ương Đảng và Tổng bộ Việt Minh Lập tức thành lập cơ quan nào?|ngày 13 8 1945 sau khi nhận được những thông_tin về việc nhật bản sắp đầu_hàng đồng_minh trung_ương đảng và tổng_bộ việt minh lập_tức thành_lập cơ_quan nào|A.Ủy ban khởi nghĩa toàn quốc.|ủy_ban khởi_nghĩa toàn_quốc
Câu 56|A.Hội nghị ban chấp hành trung ương Đảng (7/1936).B.Hội nghị Ban Chấp hành Trung ương Đảng (3 /1938).C.Hội nghị ban chấp hành trung ương Đảng (11/ 1939).D. Hội nghị lần thứ 8 Ban chấp hành Trung ương Đảng (5/ 1941).|exam grade 12|LSVN - K12|. Hội nghị nào của Đảng Cộng sản Đông Dương chủ trương thành lập Mặt trận Thống nhất dân tộc đầu tiên của riêng Việt Nam?|hội_nghị nào của đảng cộng_sản đông dương chủ_trương thành_lập mặt_trận thống_nhất dân_tộc đầu_tiên của riêng việt_nam|D. Hội nghị lần thứ 8 Ban chấp hành Trung ương Đảng (5/ 1941).|hội_nghị lần thứ 8 ban chấp_hành trung_ương đảng 5 1941
Câu 57|A.Mặt trận Liên Việt.			B. mặt trận Việt Minh.C.Mặt trận đồng minh.		D.Mặt trận phản đế Đông Dương.|exam grade 12|LSVN - K12|. Tại sao Hội nghị Trung ương Đảng thứ 8 ( 5/1941), Nguyễn Ái Quốc chủ trương thành lập mặt trận nào?|tại_sao hội_nghị trung_ương đảng thứ 8 51941 nguyễn ái_quốc chủ_trương thành_lập mặt_trận nào|B. mặt trận Việt Minh.|mặt_trận việt_minh
Câu 58|A.Bãi công, biểu tình.		B.Bất hợp tác, bãi công, bãi thị.C.Biểu tình thị uy.		D.Vũ trang du kích.|exam grade 12|LSVN - K12|. Hình thức đấu tranh thấp nhất mà Hội nghị Ban thường vụ Trung ương Đảng tháng 3 /1945 đưa ra là|hình_thức đấu_tranh thấp nhất mà hội_nghị ban thường_vụ trung_ương đảng tháng 3 1945 đưa ra là|B.Bất hợp tác, bãi công, bãi thị.|bất_hợp_tác bãi công bãi thị
Câu 59|A.“ phá kho thóc, giải quyết nạn đói”	B.“ giảm tô giảm thuế, chia lại ruộng công”.C.Cáchmạng ruộng đất”.			D.“ tự do, dân chủ, cơm áo và hòa bình”.|exam grade 12|LSVN - K12|. Trong cao trào kháng Nhật cứu nước, khẩu hiệu nào sau đây đã đáp ứng nguyện vọng cấp bách của nông dân?|trong cao_trào kháng nhật cứu nước khẩu_hiệu nào sau đây đã đáp_ứng nguyện_vọng cấp_bách của nông_dân|A.“ phá kho thóc, giải quyết nạn đói”|“ phá kho thóc giải_quyết nạn đói ”
Câu 60|A.Trung đội cứu Quốc Quân III	B.Đội Việt Nam Tuyên truyền Giải phóng quân.C.Đội du kích Bắc Sơn.		D.Việt Nam Giải phóng quân.|exam grade 12|LSVN - K12|. Ngày 22 /12 /1944 theo chỉ thị của Hồ Chí Minh lực lượng vũ trang được thành lập với tên gọi là|ngày 22 12 1944 theo chỉ_thị của hồ chí minh lực_lượng vũ_trang được thành_lập với tên gọi là|B.Đội Việt Nam Tuyên truyền Giải phóng quân|đội việt_nam tuyên_truyền giải_phóng_quân
Câu 61|A.Lời kêu gọi toàn quốc kháng chiến.		B.Tuyên ngôn độc lập.C.Lời kêu gọi nhân ngày thành lập Đảng.		D.Tuyên ngôn của mặt trận Việt Minh.|exam grade 12|LSVN - K12|. “ Toàn thể dân tộc Việt Nam quyết đem tất cả tinh thần và lực lượng, tính mạng và của cải để giữ vững quyền tự do độc lập ấy”. Đó là nội dung của|“ toàn_thể dân_tộc việt nam quyết đem tất_cả tinh_thần và lực_lượng tính_mạng và của_cải để giữ vững quyền tự_do độc_lập ấy ” đó là nội_dung của|.Tuyên ngôn độc lập.|tuyên_ngôn độc_lập
Câu 62|A.Giai cấp vô sản với giai cấp tư sản.	B.Giai cấp nông dân với giai cấp địa chủ phong kiến.C.Toàn thể nhân dân với Đế Quốc xâm lược và phản động tay sai.D.Nhân dân lao động với thực dân Pháp và các giai cấp bóc lột.|exam grade 12|LSVN - K12|. Mâu thuẫn chủ yếu trong xã hội Việt Nam trước Cách mạng tháng Tám năm 1945 là mâu thuẫn giữa|mâu_thuẫn chủ_yếu trong xã_hội việt_nam trước cách_mạng tháng tám năm 1945 là mâu_thuẫn giữa|C.Toàn thể nhân dân với Đế Quốc xâm lược và phản động tay sai.|toàn_thể_nhân_dân với đế_quốc xâm_lược và phản_động tay_sai
Câu 63|A.Đức tấn công nước Pháp, Chính phủ Pháp đầu hàng.	B.Chiến tranh thế giới thứ hai bùng nổ.C.Nhật đã xâm lược Trung Quốc và tiếng gần biên giới việt-trung.D.Nhật giành thắng lợi trong cuộc đảo chính Pháp trên toàn Đông Dương.|exam grade 12|LSVN - K12|. Sự kiện nào sau đây tác động trực tiếp đến bước chuyển hướng đấu tranh quan trọng của Đảng cộng sản Đông Dương giai đoạn 1939-1945?|sự_kiện nào sau đây tác_động trực_tiếp đến bước chuyển_hướng đấu_tranh quan_trọng của đảng cộng_sản đông_dương giai_đoạn 19391945|B.Chiến tranh thế giới thứ hai bùng nổ.|chiến_tranh thế_giới thứ hai bùng_nổ
Câu 64|A.Hội nghị chị tháng 7 /1936.		B.Hội nghị tháng 11 /1939.C.Hội nghị tháng 5/1941.		D.Hội nghị tháng 11 /1940.|exam grade 12|LSVN - K12|. Hội nghị nào của Đảng đã xác định phương pháp cách mạng chuyển từ đấu tranh đòi quyền dân sinh, dân chủ sang đấu tranh trực tiếp đánh đổ chính quyền đế quốc và tay sai?|hội_nghị nào của đảng đã xác_định phương_pháp cách_mạng chuyển từ đấu_tranh đòi quyền dân_sinh dân_chủ sang đấu_tranh trực_tiếp đánh_đổ chính_quyền đế_quốc và tay_sai|B.Hội nghị tháng 11 /1939.|hội_nghị tháng 11 1939
Câu 65|A.Mâu thuẫn giữa dân tộc Việt Nam với đế quốc và tay sai phát triển gay gắt.B.Nước Pháp bị Đức chiếm đóng làm cho quân Pháp ở Đông Dương suy yếu.C.Quân phiệt nhật hoàn thành xâm lược và thống trị Nhân dân Đông Dương.D.Nhân dân Việt Nam phải chịu hai tầng áp bức bóc lột của Pháp và Nhật.|exam grade 12|LSVN - K12|. Vì sao Hội nghị Ban Chấp hành Trung ương Đảng cộng sản Đông Dương tháng 11 /1939 quyết định đặt nhiệm vụ giải phóng dân tộc lên hàng đầu?|vì_sao hội_nghị ban chấp_hành trung_ương đảng cộng_sản đông dương tháng 11 1939 quyết_định đặt nhiệm_vụ giải_phóng dân_tộc lên hàng_đầu|A.Mâu thuẫn giữa dân tộc Việt Nam với đế quốc và tay sai phát triển gay gắt.|mâu_thuẫn giữa dân_tộc việt_nam với đế_quốc và tay_sai phát_triển gay_gắt
Câu 66|A.Chủ trương giương cao ngọn cờ giải phóng dân tộc.B.Hoàn chỉnh chuyển hướng chỉ đạo chiến lược của Hội nghị Trung ương lần thứ 6.C.Giải quyết được vấn đề ruộng đất cho nông dân.		D.Củng cố được khối đoàn kết toàn dân.|exam grade 12|LSVN - K12|. Vì sao Hội nghị Trung ương Đảng lần thứ 8 có tầm quan trọng đặc biệt đối với cách mạng tháng Tám năm 1945?|vì_sao hội_nghị trung_ương đảng lần thứ 8 có tầm quan_trọng đặc_biệt đối_với cách_mạng tháng tám năm 1945|.Hoàn chỉnh chuyển hướng chỉ đạo chiến lược của Hội nghị Trung ương lần thứ 6.|hoàn_chỉnh chuyển_hướng chỉ_đạo chiến_lược của hội_nghị trung_ương lần thứ 6
Câu 67|A.Lực lượng chính trị được tổ chức và phát triển.B.Các đội du kích địa phương hoạt động mạnh.C.Hệ thống đường giao thông phát triển đồng bộ.	D.Lực lượng dân quân tự vệ phát triển mạnh.|exam grade 12|LSVN - K12|. Khi về Việt Nam ( đầu năm 1941), Nguyễn Ái Quốc chọn Cao Bằng để xây dựng Căn cứ địa cách mạng vì đó là nơi có|khi về việt nam đầu năm 1941 nguyễn ái_quốc chọn cao bằng để xây_dựng căn_cứ_địa cách_mạng vì đó là nơi có|A.Lực lượng chính trị được tổ chức và phát triển|lực_lượng chính_trị được tổ_chức và phát_triển
Câu 68|A.Lực lượng xung kích trong tổng khởi nghĩa.	B.Quyết định thắng lợi của tổng khởi nghĩa.C.Lực lượng nòng cốt trong tổng khởi nghĩa.	D.Hỗ trợ lực lượng vũ trang giành chính quyền.|exam grade 12|LSVN - K12|. Lực lượng chính trị có vai trò như thế nào đối với thành công của cuộc Tổng khởi nghĩa tháng tám năm 1945 ở Việt Nam?|lực_lượng chính_trị có vai_trò như thế_nào đối_với thành_công của cuộc tổng_khởi_nghĩa tháng tám năm 1945 ở việt_nam|B.Quyết định thắng lợi của tổng khởi nghĩa|quyết_định thắng_lợi của tổng_khởi_nghĩa
Câu 69|A.Nòng cốt quyết định thắng lợi.		B.Quan trọng nhất đưa đến thắng lợi.C.Xung kích, hỗ trợ lực lượng chính trị.	D.Đông đảo, quyết định thắng lợi.|exam grade 12|LSVN - K12|. Lực lượng vũ trang có vai trò như thế nào trong tổng khởi nghĩa tháng Tám năm 1945 ở Việt Nam?|lực_lượng vũ_trang có vai_trò như thế_nào trong tổng_khởi_nghĩa tháng tám năm 1945 ở việt_nam|C.Xung kích, hỗ trợ lực lượng chính trị|xung_kích hỗ_trợ_lực_lượng chính_trị
Câu 70|A.Mặt trận Liên Việt.					B.Mặt trận Việt Nam độc lập đồng minh.C.Mặt trận Thống nhất dân tộc phản đế Đông Dương.D.Mặt trận Thống nhất Nhân Dân phản đế Đông Dương.|exam grade 12|LSVN - K12|. Mặt trận nào giữ vai trò chuẩn bị trực tiếp cho thắng lợi của tổng khởi nghĩa tháng Tám năm 1945 ở Việt Nam?|mặt_trận nào giữ vai_trò chuẩn_bị trực_tiếp cho thắng_lợi của tổng_khởi_nghĩa tháng tám năm 1945 ở việt_nam|B.Mặt trận Việt Nam độc lập đồng minh|mặt_trận việt nam độc_lập đồng_minh
Câu 71|A.Phong trào cách mạng 1930 -1931.			B.Phong trào dân chủ 1936- 1939.C.Khởi nghĩa Ba Tơ ( Quảng Ngãi), lập đội Du Kích Ba Tơ (3/1945).D.Cao trào kháng Nhật cứu nước ( từ tháng 3 đến giữa tháng 8 1945).|exam grade 12|LSVN - K12|. Cuộc Tập dượt lớn nhất, có tác dụng chuẩn bị trực tiếp cho tổng khởi nghĩa tháng Tám 1945 ở Việt Nam giành thắng lợi là|cuộc tập_dượt lớn nhất có tác_dụng chuẩn_bị trực_tiếp cho tổng_khởi_nghĩa tháng tám 1945 ở việt_nam giành thắng_lợi là|D.Cao trào kháng Nhật cứu nước ( từ tháng 3 đến giữa tháng 8 1945).|cao_trào kháng nhật cứu nước từ tháng 3 đến giữa tháng 8 1945
Câu 72|A.Quân đồng minh vào Đông Dương giải giáp quân đội Nhật.B.Thực dân Pháp bắt đầu nổ súng xâm lược trở lại Việt Nam.C.Nhật cùng thực dân Anh chống phá chính quyền cách mạng.D.Nhật giao Đông Dương cho quân Trung Hoa Dân Quốc.|exam grade 12|LSVN - K12|. Thời cơ “ ngàn năm có một” để nhân dân Việt Nam tổng khởi nghĩa giành chính quyền năm 1945 kết thúc khi|thời_cơ “ ngàn năm có một ” để nhân_dân việt nam tổng_khởi_nghĩa giành chính_quyền năm 1945 kết_thúc khi|A.Quân đồng minh vào Đông Dương giải giáp quân đội Nhật.|quân đồng_minh vào đông dương giải_giáp quân_đội nhật
Câu 73|A.Nhật đảo chính Pháp ngày 9 /3 /1945.	B.Đức đầu hàng lực lượng đồng minh tháng 5/ 1945.C.Nước Nhật Mỹ Mỹ ném bom nguyên tử ngày xấu và ngày 9 /8/ 1945.D.Nhật  tuyên bố đầu hàng Đồng minh không điều kiện ngày 15 /8 /1945.|exam grade 12|LSVN - K12|. Sự kiện đánh dấu thời cơ cách mạng để đảng cộng sản Đông Dương Quyết định Phát lệnh tổng khởi nghĩa trong cả nước là|sự_kiện đánh_dấu thời_cơ cách_mạng để đảng cộng_sản đông dương quyết_định phát lệnh tổng_khởi_nghĩa trong cả nước là|D.Nhật  tuyên bố đầu hàng Đồng minh không điều kiện ngày 15 /8 /1945.|nhật tuyên_bố đầu_hàng đồng_minh không điều_kiện ngày 15 8 1945
Câu 74|A.Đảng bộ các địa phương vận dụng linh hoạt chỉ thị “ Nhật – Pháp bắn nhau và hành động của chúng ta”.B.Đảng bộ các địa phương biết tin phát xít Nhật sắp đầu hàng qua đài phát thanh nên đã phát động nhân dân địa phương đứng lên hành động.C.Quân Nhật và tay sai ở các địa phương không dám chống cự.D.Biết tin Hồng quân Liên Xô tuyên chiến, tiêu diệt đạo quân quan Đông của Nhật.|exam grade 12|LSVN - K12|. Trước khi Đảng Cộng sản Đông Dương ban bố lệnh tổng khởi nghĩa (13/8/1945), nhiều địa phương trên cả nước đã nổ ra khởi nghĩa, vì|trước khi đảng cộng_sản đông dương ban_bố lệnh tổng_khởi_nghĩa 1381945 nhiều địa_phương trên cả nước đã nổ ra khởi_nghĩa vì|A.Đảng bộ các địa phương vận dụng linh hoạt chỉ thị “ Nhật – Pháp bắn nhau và hành động của chúng ta”.|đảng_bộ các địa_phương vận_dụng linh_hoạt chỉ_thị “ nhật – pháp bắn nhau và hành_động của chúng_ta ”
Câu 75|A.Nơi tập trung các trung tâm chính trị, kinh tế của kẻ thù.	B.Nơi có nhiều thực dân đế quốc.C.Nơi có đông đảo quần chúng được giác ngộ.		D.Nơi đặt cơ quan đầu não chỉ huy của ta.|exam grade 12|LSVN - K12|. Khởi nghĩa tháng Tám năm 1945 ở Việt Nam giành thắng lợi quyết định ở các đô thị vì đây là|khởi_nghĩa tháng tám năm 1945 ở việt_nam giành thắng_lợi quyết_định ở các đô_thị vì đây là|A.Nơi tập trung các trung tâm chính trị, kinh tế của kẻ thù|nơi tập_trung các trung_tâm chính_trị kinh_tế của kẻ_thù
