question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 11|A.làm cho sức mạnh phòng thủ của đất nước bị suy giảm.        B.trở thành nguyên nhân sâu xa để Việt Nam bị xâm lược.C.làm cho Việt Nam bị lệ thuộc vào các nước phương Tây.       D.đặt Việt Nam vào thế đối đầu với tất cả các nước tư bản.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Những chính sách của triều đình nhà Nguyễn vào giữa thế kỷ XIX đã|những chính_sách của triều đình nhà nguyễn vào giữa thế_kỷ xix đã|A.làm cho sức mạnh phòng thủ của đất nước bị suy giảm.|làm cho sức_mạnh phòng_thủ của đất_nước bị suy_giảm
Câu 12|A.Chính sách “cấm đạo” và “bế quan tỏa cảng” của triều đình nhà Nguyễn.B.Nhu cầu ngày càng cao của tư bản Pháp về vốn, nhân công và thị trường.C.Chế độ phong kiến ở Việt Nam đang lâm vào khủng hoảng, suy yếu nghiêm trọng.D.Việt Nam có vị trí chiến lược, nguồn tài nguyên phong phú và nhân công dồi dào.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nội dung nào trở thành nguyên nhân sâu xa thúc đẩy thực dân Pháp tiến hành cuộc xâm lược Việt Nam vào nửa cuối thế kỷ XIX?|nội_dung nào trở_thành nguyên_nhân sâu_xa thúc_đẩy thực_dân pháp tiến_hành cuộc xâm_lược việt nam vào nửa cuối thế_kỷ xix|B.Nhu cầu ngày càng cao của tư bản Pháp về vốn, nhân công và thị trường.|nhu_cầu ngày_càng cao của tư_bản pháp về vốn nhân_công và thị_trường
Câu 13|A.Khuyến khích thương nhân Pháp đến Việt Nam buôn bán.       B.Gửi thư đề nghị giúp đỡ vua quan triều Nguyễn tiến hành cải cách.C.Cử các giáo sĩ đến truyền bá đạo Thiên Chúa và dò xét tình hình Việt Nam.D.Yêu cầu triều đình Nhà Nguyễn thực hiện Hiệp ước Véc xai (ký kết năm 1787).|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nội dung nào không phản ánh ảnh đúng về hành động “dọn đường” để xâm lược Việt Nam của thực dân Pháp?|nội_dung nào không phản_ánh ảnh đúng về hành_động “ dọn đường ” để xâm_lược việt_nam của thực_dân pháp|Gửi thư đề nghị giúp đỡ vua quan triều Nguyễn tiến hành cải cách.|gửi thư đề_nghị giúp_đỡ vua quan triều nguyễn tiến_hành cải_cách
Câu 14|A.Đà Nẵng có số lượng giáo dân đông, Phát hi vọng nhận được sự ủng hộ của họ khi tấn công.B.Chiếm được Đà Nẵng, Pháp có thể dễ dàng làm chủ lưu vực sông Mê Công.C.Đà Nẵng là cảng biển sâu, rộng nên tàu chiến của Pháp dễ dàng qua lại.D.Có thể lấy Đà Nẵng làm bàn đạp tấn công kinh thành Huế, buộc nhà Nguyễn đầu hàng.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nội dung nào không phản ánh đúng lý do để Pháp chọn Đà Nẵng làm mục tiêu đầu tiên khi xâm lược Việt Nam (1858)?|nội_dung nào không phản_ánh đúng lý_do để pháp chọn đà_nẵng làm mục_tiêu đầu_tiên khi xâm_lược việt nam 1858|B.Chiếm được Đà Nẵng, Pháp có thể dễ dàng làm chủ lưu vực sông Mê Công.|chiếm được đà_nẵng pháp có_thể dễ_dàng làm_chủ lưu_vực sông mê công
Câu 15|A.Triều đình nhà Nguyễn không bố trí lực lượng quân đội tại Gia Định.B.Chiếm được Gia Định Pháp có thể dễ dàng làm chủ lưu vực sông Mê Kông.C.Chiếm được Gia Định Pháp có thể cắt đứt con đường tiếp tế lương thực của nhà Nguyễn.D.Kế hoạch “đánh nhanh thắng nhanh” của Pháp bước đầu phá sản sau thất bại ở Đà Nẵng.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nội dung nào không phản ánh đúng lý do khiến pháp quyết định chuyển hướng tấn công từ Đà Nẵng vào Gia Định (1859)?|nội_dung nào không phản_ánh đúng lý_do khiến pháp quyết_định chuyển_hướng tấn_công từ đà_nẵng vào gia định 1859|A.Triều đình nhà Nguyễn không bố trí lực lượng quân đội tại Gia Định.|triều đình nhà nguyễn không bố_trí_lực_lượng quân_đội tại_gia_định
Câu 16|A.Thủ hiểm.                                        B. Đánh nhanh thắng nhanh.C.Chinh phục từng gói nhỏ.               D. Vườn không nhà trống.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Năm 1858, tại mặt trận Đà Nẵng, quân dân Việt Nam đã sử dụng chiến thuật gì để chống lại liên quân Pháp- Tây Ban Nha?|năm 1858 tại mặt_trận đà_nẵng quân_dân việt_nam đã sử_dụng chiến_thuật gì để chống lại liên_quân_pháp tây_ban nha|.               D. Vườn không nhà trống.|d vườn không nhà_trống
Câu 18|A. đốt cháy tàu chiến Ét-pê-răng trên sông Đồng Nai.        B. đánh đắm tàu chiến Pri-mô-ghê trên sông Đồng Nai.C. phục kích và giết chết tên Đại úy Bác-bê tại Gia Định.	D. đốt cháy tàu chiến Ét-pê-răng trên sông Vàm Cỏ Đông.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Chiến thắng nào làm nức lòng quân và dân Nam Kì trong năm 1861?|chiến_thắng nào làm nức_lòng quân và dân nam kì trong năm 1861|D. đốt cháy tàu chiến Ét-pê-răng trên sông Vàm Cỏ Đông|đốt cháy tàu_chiến étpêrăng trên sông vàm cỏ_đông
Câu 19|A. giúp Nguyễn Ánh đánh bại Tây Sơn.		B . khai hóa văn minh cho triều NguyễnC.  để mở rộng thị trường.				D. truyền  đạo Ki tô giáo.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Nguyên nhân sâu xa để thực dân Pháp tiến hành xâm lược Việt Nam là  |nguyên_nhân sâu_xa để thực_dân pháp tiến_hành xâm_lược việt nam là|.  để mở rộng thị trường|để mở_rộng thị_trường
Câu 20|A.lực lượng quân Pháp rất đông và mạnh.B. lực lượng quân Pháp yếu do phải dàn mỏng lực lượng ra các chiến trường khác.C. lực lượng hai bên ta và Pháp bằng nhau.D.lực lượng triểu đình Nguyễn yếu hơn Pháp|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Từ tháng 1 -10/1860, cục diện chiến trường Nam kì có đặc điểm|từ tháng 1 101860 cục_diện chiến_trường nam kì có đặc_điểm|B. lực lượng quân Pháp yếu do phải dàn mỏng lực lượng ra các chiến trường khác.|lực_lượng quân_pháp yếu do phải dàn mỏng lực_lượng ra các chiến_trường khác
Câu 21|A. nhà nước dân chủ. 					B. nhà nước quân chủ lập hiến.C. nhà nước phong kiến phân quyền.			D. nhà nước quân chủ chuyên chế|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Trước khi bị Pháp xâm lược, bộ máy nhà nước thời Nguyễn mang tính chất|trước khi bị pháp xâm_lược bộ_máy nhà_nước thời nguyễn mang tính_chất|nhà nước quân chủ chuyên chế|nhà_nước quân_chủ chuyên_chế
Câu 22|A. Tích cực  thực hiện “vườn không nhà trống”.       B. Tập trung lực lượng chủ động tấn công Pháp.C. Tạm thời rút toàn bộ lực lượng về bảo vệ kinh thành Huế.D. Cử người sang thương thuyết, nghị hòa với thực dân Pháp|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Tại mặt trận Đà Nẵng, Nguyễn Tri Phương đã sử dụng chiến thuật gì để lãnh đạo nhân đân kháng chiến chống Pháp?|tại mặt_trận đà_nẵng nguyễn tri phương đã sử_dụng chiến_thuật gì để lãnh_đạo nhân đân kháng_chiến chống pháp|Tích cực  thực hiện “vườn không nhà trống”.|tích_cực thực_hiện “ vườn không nhà trống ”
Câu 23|A. Đánh nhanh thắng nhanh			B. Chinh phục từng gói nhỏC. Tấn công trực tiếp kinh thành Huế			D. Tấn công thành Gia Định|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Năm 1858, Pháp mở đầu cuộc chiến tranh xâm lược Việt Nam với kế hoạch gì?|năm 1858 pháp mở_đầu cuộc chiến_tranh xâm_lược việt_nam với kế_hoạch gì|Đánh nhanh thắng nhanh|đánh nhanh thắng nhanh
Câu 25|A.Từ phản ứng quyết liệt chuyển dần sang đầu hàng.           B.Chấp nhận đầu hàng để tránh đổ máu cho nhân dân.C.Từ phát động toàn dân kháng chiến đi đến đầu hàng.             D.Nhu nhược, đầu hàng ngay khi quân Pháp tấn công.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Trước những hành động xâm lược Việt Nam của thực dân Pháp cuối thế kỷ XIX, triều đình nhà Nguyễn có động thái như thế nào?|trước những hành_động xâm_lược việt_nam của thực_dân pháp cuối thế_kỷ xix triều đình nhà nguyễn có động_thái như thế_nào|A.Từ phản ứng quyết liệt chuyển dần sang đầu hàng.|từ phản_ứng quyết_liệt chuyển dần sang đầu_hàng
Câu 26|A.Phái gián điệp ra Bắc Kỳ điều tra tình hình bố phòng của Việt Nam.B.Sử dụng các thủ đoạn chính trị kết hợp với hành động xâm lược bằng quân sự.C.Gửi tối hậu thư choTtổng đốc thành Hà Nội, sau đó cho quân nổ súng xâm lược.D.Sử dụng con đường ngoại giao, ép nhà Nguyễn công nhận Bắc Kỳ là đất thuộc Pháp.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nội dung nào không phải là điểm tương đồng trong hành động xâm lược bắc kì lần thứ nhất (1873 – 1874) và lần thứ hai (1882- 1883) của thực dân Pháp?|nội_dung nào không phải là điểm tương_đồng trong hành_động xâm_lược bắc kì lần thứ nhất 1873 – 1874 và lần thứ hai 1882 1883 của thực_dân pháp|D.Sử dụng con đường ngoại giao, ép nhà Nguyễn công nhận Bắc Kỳ là đất thuộc Pháp.|sử_dụng con đường ngoại_giao ép nhà nguyễn công_nhận bắc kỳ là đất thuộc pháp
Câu 27|A.có sự phối hợp chặt chẽ của quân đội Hoàng tá viêm và lưu Vĩnh Phúc.B.có sự chỉ huy của quan quân triều đình Huế do Nguyễn Tri Phương đứng đầu.C.làm phá sản hoàn toàn âm mưu “đánh nhanh thắng nhanh” của thực dân Pháp.D.sự phối hợp chiến đấu giữa quan quân triều đình nhà Nguyễn với nhân dân Bắc Kỳ.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Điểm tương đồng trong hai lần chiến thắng Cầu Giấy (1873 và 1883) của quân dân Bắc kì là|điểm tương_đồng trong hai lần chiến_thắng cầu giấy 1873 và 1883 của quân_dân bắc kì là|A.có sự phối hợp chặt chẽ của quân đội Hoàng tá viêm và lưu Vĩnh Phúc.|có sự phối_hợp chặt_chẽ của quân_đội hoàng tá viêm và lưu vĩnh_phúc
Câu 28|A.phối hợp với nhân dân để tổ chức tổng phản công, đánh bại thực dân Pháp.B.cầu viện nhà thanh đem quân đội sang giúp đỡ để đánh đuổi thực dân Pháp.C.sử dụng con đường thương lượng để yêu cầu Pháp rút khỏi Hà Nội và Bắc Kỳ.D.không chủ động tấn công quân Pháp mà tập trung lực lượng để xây dựng chiến lũy.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Sau thắng lợi của nhân dân Bắc kì trong hai trận cầu giấy (1873 và 1883) triều đình nhà Nguyễn đều|sau thắng_lợi của nhân_dân bắc kì trong hai trận cầu giấy 1873 và 1883 triều đình nhà nguyễn đều|C.sử dụng con đường thương lượng để yêu cầu Pháp rút khỏi Hà Nội và Bắc Kỳ.|sử_dụng con đường thương_lượng để yêu_cầu pháp rút khỏi hà_nội và bắc kỳ
Câu 29|A.kết hợp tấn công quân sự với thủ đoạn chính trị - ngoại giao.B.kết hợp các thủ đoạn chính trị - ngoại giao với các thủ đoạn kinh tế.C.sử dụng thương nhân và nhà truyền giáo để điều tra tình hình Việt Nam.D.phối hợp với triều đình nhà Nguyễn đàn áp các phong trào đấu tranh yêu nước.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Phương thức chủ yếu thực dân Pháp sử dụng trong quá trình xâm lược Việt Nam (1858 – 1884) là|phương_thức chủ_yếu thực_dân pháp sử_dụng trong quá_trình xâm_lược việt nam 1858 – 1884 là|A.kết hợp tấn công quân sự với thủ đoạn chính trị - ngoại giao|kết_hợp tấn_công quân_sự với thủ_đoạn chính_trị ngoại_giao
Câu 30|A.Kiên quyết đấu tranh chống Pháp đến cùng, không chịu sự chi phối của triều đình.B.Phối hợp với thực dân pháp để lật đổ sự thống trị của chính quyền phong kiến nhà Nguyễn.C.Thái độ chống Pháp không kiên định, bị phân hóa thành hai bộ phận chủ hòa và chủ chiến.D.Khuất phục trước khi vũ của thực dân Pháp, ngừng các hoạt động đấu tranh chống xâm lược.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Điểm khác biệt căn bản về tinh thần chống Pháp xâm lược của nhân dân Việt Nam so với quan quân triều đình nhà Nguyễn là gì?|điểm khác_biệt căn_bản về tinh_thần chống pháp xâm_lược của nhân_dân việt nam so với quan quân triều đình nhà nguyễn là gì|A.Kiên quyết đấu tranh chống Pháp đến cùng, không chịu sự chi phối của triều đình.|kiên_quyết_đấu_tranh chống pháp đến cùng không chịu sự chi_phối của triều_đình
Câu 31|A.Các phong trào đấu tranh của nhân dân diễn ra lẻ tẻ, thiếu sự liên kết.B.Nhân dân Việt Nam hoang mang, lo sợ, không kiên quyết đấu tranh chống Pháp.C.Thực dân Pháp có ưu thế vượt trội hơn về vũ khí, kỹ thuật, phương tiện chiến tranh.D.Triều đình Huế từng bước đầu hàng Pháp, ngăn cản cuộc kháng chiến của nhân dân.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Nội dung nào không phản ánh đúng về nguyên nhân thất bại của phong trào kháng chiến chống Pháp xâm lược của nhân dân Việt Nam từ 1858 đến 1884?|nội_dung nào không phản_ánh đúng về nguyên_nhân thất_bại của phong_trào kháng_chiến chống pháp xâm_lược của nhân_dân việt_nam từ 1858 đến 1884|B.Nhân dân Việt Nam hoang mang, lo sợ, không kiên quyết đấu tranh chống Pháp.|nhân_dân việt nam hoang_mang lo_sợ không kiên_quyết_đấu_tranh chống pháp
Câu 32|A.Kết hợp chặt chẽ đấu tranh vũ trang với đấu tranh chính trị và ngoại giao.B.Lan rộng từ Bắc vào Nam theo sự mở rộng địa bàn xâm lược của thực dân Pháp.C.Từ chống ngoại xâm đến kết hợp chống ngoại xâm và phong kiến đầu hàng.D.Hình thành một mặt thống nhất do các văn thân, sĩ phu tiến bộ lãnh đạo.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Cuộc kháng chiến của nhân dân Việt Nam chống thực dân Pháp xâm lược (1858 – 1884) có đặc điểm gì?|cuộc kháng_chiến của nhân_dân việt_nam chống thực_dân pháp xâm_lược 1858 – 1884 có đặc_điểm gì|C.Từ chống ngoại xâm đến kết hợp chống ngoại xâm và phong kiến đầu hàng.|từ chống ngoại_xâm đến kết_hợp chống ngoại_xâm và phong_kiến đầu_hàng
Câu 33|A. Sau khi đánh chiếm thành Hà Nội lần 2.	B. Sau khi Hiệp ước Hác-măng và Pa-tơ-nốt kí kết.C. Sau khi đánh chiếm kinh thành Huế.	D. Sau khi đánh chiếm Đà Nẵng.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Thực dân Pháp hoàn thành về cơ bản cuộc xâm lược Việt Nam khi nào|thực_dân pháp hoàn_thành về cơ_bản cuộc xâm_lược việt_nam khi nào|Sau khi Hiệp ước Hác-măng và Pa-tơ-nốt kí kết.|sau khi hiệp_ước hácmăng và patơnốt kí_kết
Câu 34|A.Nguyễn Tri Phương không bảo vệ được Đại đồn Chí Hòa.      B.Vua Tự Đức nhận thấy quân triều đình không thể đánh thắng Pháp.C.Phan Thanh Giản thất bại trong việc điều đình với thực dân Pháp.     D.Phong trào kháng chiến của nhân dân dâng cao, làm pháp bảo bối rối.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Triều đình Huế kí với thực dân Pháp hiệp ước Nhâm Tuất 1862 trong bối cảnh|triều đình huế kí với thực_dân pháp hiệp_ước nhâm tuất 1862 trong bối_cảnh|Phong trào kháng chiến của nhân dân dâng cao, làm pháp bảo bối rối.|phong_trào kháng_chiến của nhân_dân dâng cao làm pháp_bảo_bối_rối
Câu 35|A.Khuyến khích và ủng hộ các nghĩa binh.             B.Ra lệnh giải tán các toán nghĩa binh.C.Yêu cầu quân triều đình cùng các nghĩa binh chống Pháp.        D.Cử quan lại chỉ huy các nghĩa binh..|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Sau Hiệp ước Nhâm Tuất 1862, thái độ của triều đình đối với các toán nghĩa binh chống Pháp ở ba tỉnh miền Đông Nam Kì như thế nào?|sau hiệp_ước nhâm tuất 1862 thái_độ của triều_đình đối_với các toán nghĩa_binh chống pháp ở ba tỉnh miền đông nam kì như thế_nào|Ra lệnh giải tán các toán nghĩa binh.|ra_lệnh giải_tán các toán nghĩa_binh
Câu 36|A.Nguyễn Trung Trực.                               B.  Nguyễn Tri Phương.C.Trương Định.                                            D.  Hoàng Diệu.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Tác giả của câu nói “Bao giờ người Tây nhổ hết cỏ nước Nam, thì mới hết người Nam đánh Tây” là|tác_giả của câu nói “ bao_giờ người tây nhổ hết cỏ nước nam thì mới hết người nam đánh tây ” là|A.Nguyễn Trung Trực.|nguyễn trung_trực
Câu 37|A. Nhà Nguyễn tiếp tục liên lạc với nhà Thanh.B. Vì nhu cầu về thị trường, nguyên liệu, nhân công,…C. Nhà Nguyễn không trả chiến phí cho Pháp.D. Giải quyết vụ gây rối của Đuy-puy.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Lấy cớ gì thực dân Pháp đem quân tấn công Hà Nội lần thứ nhất?|lấy cớ gì thực_dân pháp đem quân tấn_công hà nội lần thứ nhất|D. Giải quyết vụ gây rối của Đuy-puy|giải_quyết vụ gây_rối của đuypuy
Câu 38|A.Không cho quân lính do thám tình hình để đối phó với quân xâm lược mới của Pháp.B.Không tổ chức cho quân dân tấn công phá vỡ phòng tuyến bao vây của Pháp.C.Không chủ động tấn công Pháp mà viết thư cho vua Tự Đức xin thêm viện binh.D.Không chủ động tấn công pháp mà huy động quân dân xây dựng Đại đồn Chí Hòa..|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Năm 1860,  Nguyễn Tri Phương đã mắc phải sai lầm gì thực dân pháp rút quân đưa sang chiến trường Trung Quốc.|năm 1860 nguyễn tri phương đã mắc phải sai_lầm gì thực_dân pháp rút quân đưa sang chiến_trường trung_quốc|D.Không chủ động tấn công pháp mà huy động quân dân xây dựng Đại đồn Chí Hòa..|không chủ_động tấn_công pháp mà huy_động quân_dân xây_dựng đại đồn chí_hòa
Câu 39|A.Pháp nổ súng tấn công thành Hà Nội.             B.Quân dân Hà Nội anh dũng đánh bại cuộc tấn công của Pháp ở Hà Nội.C.Nhân dân Hà Nội chủ động đốt kho đạn của Pháp.             D.Thực dân Pháp đánh chiếm Thanh Hóa.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Ngày 20 /1 /1873 diễn ra sự kiện gì ở Bắc Kỳ.|ngày 20 1 1873 diễn ra sự_kiện gì ở bắc kỳ|A.Pháp nổ súng tấn công thành Hà Nội.|pháp nổ_súng tấn_công thành hà_nội
Câu 40|A.Tổng đốc Nguyễn Tri Phương.                   B.  Tổng đốc Hoàng Diệu.C.Tổng đốc Trương Quang Đản.                   D. Hoàng Tá viêm và lưu Vĩnh Phúc.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Chỉ huy quân đội triều đình kháng chiến chống thực dân Pháp đánh chiếm thành Hà Nội lần thứ hai 1882 là.|chỉ_huy quân_đội triều_đình kháng_chiến chống thực_dân pháp đánh chiếm thành hà nội lần thứ hai 1882 là|.                   B.  Tổng đốc Hoàng Diệu.|b tổng_đốc hoàng diệu
Câu 41|A.lập tức điều quân đội tới để giành lại.             B.kêu gọi nhân dân cả nước đứng lên chống Pháp.C.hốt hoảng xin đình chiến.                                   D. cầu cứu nhà Thanh.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.   Trước tình thế Thuận An bị quân pháp đánh chiếm triều đình Huế đã.|trước tình_thế thuận an bị quân_pháp đánh chiếm triều đình huế đã|C.hốt hoảng xin đình chiến.|hốt_hoảng xin đình_chiến
Câu 42|A.ép triều đình Huế cho thương nhân người Pháp được tự do đi lại, buôn bán.B.gây mất đoàn kết nội bộ trong nhân dân để chuẩn bị chiến tranh xâm lược.C.gây rối trật tự, sau đó lấy cớ giúp triều đình Huế ra Bắc dẹp loạn rồi xâm lược.D.phản đối chính sách của triều đình Huế nhờ nhà Thanh đưa quân sang giúp đỡ.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Mục đích chính của thực dân Pháp khi tạo dựng lên vụ “Đuy- puy”(1872) ở Bắc kỳ nhằm|mục_đích chính của thực_dân pháp khi tạo_dựng lên vụ “ đuy puy ” 1872 ở bắc kỳ nhằm|C.gây rối trật tự, sau đó lấy cớ giúp triều đình Huế ra Bắc dẹp loạn rồi xâm lược.|gây_rối trật_tự sau đó lấy cớ giúp triều đình huế ra bắc dẹp loạn rồi xâm_lược
Câu 43|A.Nhà Nguyễn tiếp tục liên lạc với nhà Thanh.B.Nhu cầu về thị trường, nguyên liệu, nhân công.C.Giải quyết vụ gây rối của Đuy-puy.D.Nhà Thanh không trả chiến phí cho Pháp.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Nguyên nhân sâu xa thúc đẩy thực dân Pháp xâm lược Bắc Kì lần thứ hai (1882 – 1883) là gì?|nguyên_nhân sâu_xa thúc_đẩy thực_dân pháp xâm_lược bắc kì lần thứ hai 1882 – 1883 là gì|B.Nhu cầu về thị trường, nguyên liệu, nhân công.|nhu_cầu về thị_trường nguyên_liệu nhân_công
Câu 44|A.Các vua nhà Nguyễn hoàn toàn đầu hàng thực dân Pháp.             B.Thực dân Pháp căn bản hoàn thành công cuộc bình định Việt Nam.C.Thực dân Pháp thiết lập xong bộ máy cai trị ở Việt Nam.         D.Thực dân Pháp căn bản hoàn thành công cuộc xâm lược Việt Nam.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|.  Hiệp ước Pa-tơ-nốt (1884) được ký kết giữa triều đình nhà Nguyễn với thực dân Pháp là mốc đánh dấu|hiệp_ước patơnốt 1884 được ký_kết giữa triều đình nhà nguyễn với thực_dân pháp là mốc đánh_dấu|Thực dân Pháp căn bản hoàn thành công cuộc xâm lược Việt Nam.|thực_dân pháp căn_bản hoàn_thành_công_cuộc xâm_lược việt_nam
Câu 45|A.thực dân Pháp được sự giúp đỡ của nhiều nước tư bản.            B.triều đình nhà Nguyễn thiếu quyết tâm kháng chiến.C.nhân dân không đoàn kết với triều đình nhà Nguyễn.           D.triều đình nhà Nguyễn không đứng lên kháng chiến|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Cuộc kháng chiến chống thực dân Pháp xâm lược ở Việt Nam cuối thế kỷ XIX thất bại chủ yếu là do|cuộc kháng_chiến chống thực_dân pháp xâm_lược ở việt nam cuối thế_kỷ xix thất_bại chủ_yếu là do|triều đình nhà Nguyễn thiếu quyết tâm kháng chiến.|triều đình nhà nguyễn thiếu quyết_tâm kháng_chiến
Câu 46|A. Triều đình ra lời hiệu triệu kêu gọi nhân dân cả nước đứng lên bảo vệ Tổ quốc.B. Quân và dân sát cánh bên nhau đánh giặc, cầm chân quân Pháp.C. Quân triều đình Huế liên tiếp tấn công quân Pháp.D. Quân Pháp đã làm chủ bán đảo Sơn Trà một cách dễ dàng.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|:   Nhân dân ta đã chiến đấu chống thực dân Pháp xâm lược như thế nào vào cuối năm 1858?|nhân_dân ta đã chiến_đấu chống thực_dân pháp xâm_lược như thế_nào vào cuối năm 1858|B. Quân và dân sát cánh bên nhau đánh giặc, cầm chân quân Pháp.|quân và dân sát_cánh bên nhau đánh giặc cầm_chân quân_pháp
Câu 47|A. Càng củng cố quyết tâm xâm chiếm toàn bộ Việt Nam.B. cho quân rút khỏi Hà Nội để bảo toàn lực lượng.C. Tăng viện binh từ Pháp sang để tái chiếm Hà Nội. D. Tiến hành đàn áp, khủng bố nhân dân|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Sau thất bại trận Cầu Giấy lần thứ hai (19/5/1883) thực dân Pháp làm gì?|sau thất_bại_trận cầu giấy lần thứ hai 1951883 thực_dân pháp làm gì|A. Càng củng cố quyết tâm xâm chiếm toàn bộ Việt Nam.|càng củng_cố quyết_tâm xâm_chiếm toàn_bộ việt_nam
Câu 48|A. Do Pháp bị thất bại trong việc đánh chiếm thành Hà Nội.B. Do Pháp bị đánh chặn ở Thanh Hóa.C. Do Pháp bị thất bại ở trận Cầu Giấy lần thứ nhất.D. Do Pháp bị thất bại ở trận Cầu Giấy lần thứ hai.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|: Vì sao thực dân Pháp tìm cách thương lượng với triều đình Huế thiết lập bản Hiệp ước 1874?|vì_sao thực_dân pháp tìm cách thương_lượng với triều đình huế thiết_lập bản hiệp_ước 1874|C. Do Pháp bị thất bại ở trận Cầu Giấy lần thứ nhất.|do pháp bị thất_bại ở trận cầu giấy lần thứ nhất
Câu 1|A.1885 năm đến 1896.                                  B. 1888  đến năm 1896.C.1885  đến năm 1888.                                   D. 1883 đến năm 1892.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Phong trào Cần Vương diễn ra trong khoảng thời gian từ năm|phong_trào cần vương diễn ra trong khoảng thời_gian từ năm|A.1885 năm đến 1896.|1885 năm đến 1896
Câu 2|A.Hương Khê .              B. Yên Thế.                 C.  Yên Bái.          D.  Thái Nguyên.|exam grade 11|2020- ĐC 11- HC KÌ 2 2021 - CÓ ĐÁP ÁN_|. Cuộc khởi nghĩa nào dưới đây thuộc phong trào Cần Vương ở Việt Nam cuối thế kỷ XIX?|cuộc khởi_nghĩa nào dưới đây thuộc phong_trào cần vương ở việt nam cuối thế_kỷ xix|A.Hương Khê .|hương_khê
