question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 14|A. Vì nhà Mạc cắt đất thần phục nhà Minh của Trung Quốc.B. Vì cuộc chiến tranh Nam – Bắc triều kéo dài.C. Vì cuộc chiến tranh Trịnh – Nguyễn kéo dài.D. Vì cuộc tranh giành quyền lực giữa các tập đoàn phong kiến Việt Nam diễn ra trong suốt các TK XVI – XVIII.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Tại sao nói: “Nền độc lập dân tộc và toàn vẹn lãnh thổ của nước ta từ giữa thế kỷ XVI đến cuối thế kỷ XVIII bị xâm phạm nghiêm trọng”?|tại_sao nói “ nền độc_lập dân_tộc và toàn_vẹn lãnh_thổ của nước ta từ giữa thế_kỷ xvi đến cuối thế_kỷ xviii bị xâm_phạm nghiêm_trọng ”|D. Vì cuộc tranh giành quyền lực giữa các tập đoàn phong kiến Việt Nam diễn ra trong suốt các TK XVI – XVIII.|vì cuộc tranh_giành quyền_lực giữa các tập_đoàn phong_kiến việt_nam diễn ra trong suốt các tk xvi – xviii
Câu 15|A. Là cuộc nội chiến.		B. Là cuộc cách mạng tư sản.C. Là cuộc chiến tranh phi nghĩa giữa các thế lực phong kiến đối lập.D. Là cuộc chiến tranh chính nghĩa bảo vệ toàn vẹn lãnh thổ.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Rút ra tính chất của các cuộc chiến tranh giành quyền lực giữa các tập đoàn phong kiến Việt Nam diễn ra trong suốt các TK XVI – XVIII|rút ra tính_chất của các cuộc chiến_tranh_giành quyền_lực giữa các tập_đoàn phong_kiến việt_nam diễn ra trong suốt các tk xvi – xviii|C. Là cuộc chiến tranh phi nghĩa giữa các thế lực phong kiến đối lập.|là cuộc chiến_tranh phi_nghĩa giữa các thế_lực phong_kiến đối_lập
Câu 1|A. Mất mùa, đói kém thường xuyên.B. Người dân thiếu kinh nghiệm sản xuất.C. Nhà nước và nhân dân hai Đàng không quan tâm sản xuất.D. Ruộng đất ngày càng tập trung vào tay giai cấp địa chủ phong kiến.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Điểm hạn chế của nền nông nghiệp nước ta từ nửa sau thế kỉ XVII đến đầu thế kỉ XVIII|điểm hạn_chế của nền nông_nghiệp nước ta từ nửa sau thế_kỉ xvii đến đầu thế_kỉ xviii|D. Ruộng đất ngày càng tập trung vào tay giai cấp địa chủ phong kiến.|ruộng_đất ngày_càng tập_trung vào tay giai_cấp địa chủ phong_kiến
Câu 2|A. Diện tích ruộng đất cả nước tăng lên.B. Kinh nghiệm sản xuất được đúc kết.C. Nhân dân chỉ gieo trồng các giống lúa cũ.D. Nhân dân tích cực khai hoang mở rộng diện tích canh tác.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Ý nào không phải là điểm tích cực của nền nông nghiệp nước ta nửa sau thế kỉ XVII đến đầu thế kỉ XVIII?|ý nào không phải là điểm tích_cực của nền nông_nghiệp nước ta nửa sau thế_kỉ xvii đến đầu thế_kỉ xviii|C. Nhân dân chỉ gieo trồng các giống lúa cũ.|nhân_dân chỉ gieo_trồng các giống lúa cũ
Câu 3|A. xuất hiện nhiều nghề thủ công mới.B. số làng nghề thủ công tăng lên ngày càng nhiều.C. hàng thủ công nước ta được buôn bán đến nhiều nước.D. một số thợ giỏi đã họp nhau rời làng ra các đô thị , lập phường vừa sản xuất vừa bán hàng.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|:Điểm mới trong sự phát triển thủ công nghiệp nước ta ở các thế kỉ XVI – XVIII là|điểm mới trong sự phát_triển thủ_công_nghiệp nước ta ở các thế_kỉ xvi – xviii là|D. một số thợ giỏi đã họp nhau rời làng ra các đô thị , lập phường vừa sản xuất vừa bán hàng.|một_số thợ giỏi đã họp nhau rời làng ra các đô_thị lập phường vừa sản_xuất vừa bán hàng
Câu 4|		“Đình Bảng bán ấm, bán khay,	         Phù Lưu họp chợ mỗi ngày một đông.”A. sự phát triển của thủ công nghiệp.B. người dân họp chợ buôn bán hàng hóa.C. sự xuất hiện của nhiều nghề thủ công mới.D. sự giao lưu buôn bán trong nước ngày càng phát triển.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Câu ca sau chứng tỏ điều gì?|câu ca sau chứng_tỏ điều gì|D. sự giao lưu buôn bán trong nước ngày càng phát triển.|sự giao_lưu buôn_bán trong nước ngày_càng phát_triển
Câu 5|A. xuất hiện các chợ họp theo phiên.B. có sự giao lưu buôn bán với các nước trong khu vực.C. xuất hiện một số làng buôn và trung tâm buôn bán của vùng.D. thợ thủ công đem sản phẩm đến các đô thị, hải cảng để buôn bán.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Điểm mới trong sự phát triển thương nghiệp nước ta ở các thế kỉ XVI – XVIII là|điểm mới trong sự phát_triển thương nghiệp nước ta ở các thế_kỉ xvi – xviii là|C. xuất hiện một số làng buôn và trung tâm buôn bán của vùng.|xuất_hiện một_số làng buôn và trung_tâm buôn_bán của vùng
Câu 6|A. Do chính sách mở cửa của chính quyền Trịnh, Nguyễn.B. Do nước ta có nhiều cửa biển thuận lợi cho việc giao thương.C. Do sản phẩm thủ công nhiều và thu hút được thương nhân nước ngoài.D. Do chính quyền Trịnh, Nguyễn đánh thuế nhẹ đối với thương nhân nước ngoài.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Nguyên nhân chủ yếu làm cho ngoại thương nước ta ở các thế kỉ XVI – XVIII phát triển mạnh mẽ là gì?|nguyên_nhân chủ_yếu làm cho ngoại_thương nước ta ở các thế_kỉ xvi – xviii phát_triển mạnh_mẽ là gì|A. Do chính sách mở cửa của chính quyền Trịnh, Nguyễn.|do chính_sách mở_cửa của chính_quyền trịnh nguyễn
Câu 7|A. xuất hiện những thương nhân đến từ Châu Âu.B. Đàng Trong đã hình thành thương cảng lớn nhất Đông Nam Á.C. sự ra đời của những đội thuyền lớn để buôn bán với các nước Châu Âu.D. sự ra đời của các cơ quan chuyên trách việc buôn bán với người nước ngoài.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Nét mới về ngoại thương nước ta trong các thế kỉ XVI – XVIII là|nét mới về ngoại_thương nước ta trong các thế_kỉ xvi – xviii là|A. xuất hiện những thương nhân đến từ Châu Âu.|xuất_hiện những thương_nhân đến từ châu âu
Câu 8|A.bị cạnh tranh bởi các nước trong khu vực.B. giai cấp thống trị chuyển sang ăn chơi, hưởng thụ.C. chính sách thuế khóa ngày càng phức tạp, quan lại sách nhiễu.D. chính quyền Trịnh, Nguyễn hạn chế ngoại thương do tình hình chính trị.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Từ giữa thế kỉ XVIII, ngoại thương nước ta dần suy yếu vì|từ giữa thế_kỉ xviii ngoại_thương nước ta dần suy_yếu vì|C. chính sách thuế khóa ngày càng phức tạp, quan lại sách nhiễu.|chính_sách thuế_khóa ngày_càng phức_tạp quan lại sách_nhiễu
Câu 9|A. Thúc đẩy thủ công nghiệp phát triển.B. Thu hút thương nhân các nước đến buôn bán lâu dài.C. Tạo sự thuận lợi cho việc trao đổi buôn bán trong nước.D. Có điều kiện tiếp cận với nền kinh tế mới, phương thức sản xuất mới.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Sự phát triển của ngoại thương trong các thế kỉ XVI – XVIII có tác dụng gì đối với nền kinh tế nước ta lúc bấy giời?|sự phát_triển của ngoại_thương trong các thế_kỉ xvi – xviii có tác_dụng gì đối_với nền kinh_tế nước ta lúc bấy giời|D. Có điều kiện tiếp cận với nền kinh tế mới, phương thức sản xuất mới.|có điều_kiện tiếp_cận với nền kinh_tế mới phương_thức sản_xuất mới
Câu 10|A. Kinh Kì (Kẻ Chợ).		B. Phố Hiến (Hưng Yên).C. Hội An (Quảng Nam).		D. Thanh Hà (Phú Xuân – Huế).|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Trung tâm kinh tế, chính trị, văn hóa lớn nhất nước ta trong các thế kỉ XVI – XVIII là|trung_tâm kinh_tế chính_trị văn_hóa lớn nhất nước ta trong các thế_kỉ xvi – xviii là|A. Kinh Kì (Kẻ Chợ).|kinh kì kẻ chợ
Câu 1|A. Chế độ phong kiến Đàng ngoài cũng như Đàng trong khủng hoảng sâu sắc.B. Đất nước được thống nhất nhưng chính quyền mới lại suy thoái. C. Đời sống nhân dân vô cùng cực khổ.		D. Phong trào nông dân bị đàn áp. |exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|:Ý nào dưới đây không phải là nguyên nhân dẫn đến sự bùng nổ của phong trào nông dân Tây Sơn ?|ý nào dưới đây không phải là nguyên_nhân dẫn đến sự bùng_nổ của phong_trào nông_dân tây_sơn|Đất nước được thống nhất nhưng chính quyền mới lại suy thoái.|đất_nước được thống_nhất nhưng chính_quyền mới lại suy_thoái
Câu 2|A. Bạch Đằng.					B.  Chi Lăng- Xương GiangC. Rạch Gầm- Xoài Mút.				D. Ngọc Hồi- Đống Đa.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Cuộc kháng chiến chống quân Xiêm (1785) đã giành thắng lợi quyết định trong trận|cuộc kháng_chiến chống quân xiêm 1785 đã giành thắng_lợi quyết_định trong trận|C. Rạch Gầm- Xoài Mút.|rạch gầm xoài mút
Câu 3|A. Nguyễn Nhạc.	B. Nguyễn Huệ.	C. Nguyễn Lữ.	        D. Nguyễn Nhạc, Nguyễn Huệ, Nguyễn Lữ|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Người lãnh đạo cuộc kháng chiến chống quân Thanh (1789) thắng lợi đó là |người lãnh_đạo cuộc kháng_chiến chống quân thanh 1789 thắng_lợi đó là|B. Nguyễn Huệ.|nguyễn huệ
Câu 4|A. sông Như Nguyệt.		B. Chi Lăng- Xương Giang.C. Ngọc Hồi - Đống Đa.		D. Sông Bạch Đằng.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Cuộc kháng chiến chống quân Thanh (1789) đã giành thắng lợi quyết định trong trận|cuộc kháng_chiến chống quân thanh 1789 đã giành thắng_lợi quyết_định trong trận|C. Ngọc Hồi - Đống Đa.|ngọc hồi đống đa
Câu 5|A. Tiến quân ra Bắc tiêu diệt quân Thanh.B. Tiến quân ra Bắc hội với quân vua Lê để đánh chúa Trịnh.C. Tiến quân ra Bắc tiêu diệt chúa Trịnh, thành lập vương triều Tây Sơn.D. Tiến quân ra Bắc đánh đổ chính quyền vua Lê - chúa Trịnh.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Sau khi đánh đổ chúa Nguyễn làm chủ được vùng đất từ Quảng Nam trở vào, nghĩa quân Tây Sơn tiếp tục làm gì để thống nhất đất nước?|sau khi đánh_đổ chúa nguyễn làm_chủ được vùng_đất từ quảng_nam trở_vào nghĩa_quân tây sơn tiếp_tục làm gì để thống_nhất đất_nước|D. Tiến quân ra Bắc đánh đổ chính quyền vua Lê - chúa Trịnh.|tiến_quân ra bắc đánh_đổ chính_quyền vua lê chúa trịnh
Câu 6|A. Tây Sơn. Lãnh đạo là Nguyễn Nhạc.		B. Tây Sơn. Lãnh đạo là Nguyễn Lữ.C. Tây Sơn. Lãnh đạo là ba anh em Tây Sơn.	D. Phủ Quy Nhơn. Lãnh đạo là Nguyễn Huệ.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Năm 1771, anh em Tây Sơn dựng cờ khởi nghĩa ở đâu? Ai là người lãnh đạo phong trào Tây Sơn?|năm 1771 anh_em tây sơn dựng cờ khởi_nghĩa ở đâu ai là người lãnh_đạo phong_trào tây_sơn|C. Tây Sơn. Lãnh đạo là ba anh em Tây Sơn.|tây sơn lãnh_đạo là ba anh_em tây_sơn
Câu 7|A. Lật đổ các tập đoàn phong kiến Trịnh- Nguyễn thống nhất đất nước.B. Đánh bại các cuộc chiến tranh xâm lược từ bên ngoài Xiêm và Thanh bảo vệ tổ quốc.C. Quang Trung đưa ra những chính sách hợp lí nhằm phát triển đất nước.D. Ba lần đánh bại quân xâm lược Mông- Nguyên.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Ý nào dưới đây không phải là công lao của phong trào nông dân Tây Sơn và Nguyễn Huệ ?|ý nào dưới đây không phải là công_lao của phong_trào nông_dân tây_sơn và nguyễn huệ|D. Ba lần đánh bại quân xâm lược Mông- Nguyên.|ba lần đánh_bại_quân xâm_lược mông_nguyên
Câu 8|A. Đệ nhất anh hùng.		B. Người anh hùng áo vải.C. Bình Tây đại nguyên soái.	D. Đại thắng minh hoàng đế.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Trong phong trào Tây Sơn, Nguyễn Huệ - Quang Trung được mệnh danh là|trong phong_trào tây sơn nguyễn huệ quang trung được mệnh_danh là|B. Người anh hùng áo vải.|người anh_hùng áo vải
Câu 9|A. do Nguyễn Ánh cầu cứu vua Xiêm.		B. do Lê Chiêu Thống câu kết với nhà Xiêm.C. do quân Xiêm có ưu thế về thủy quân.		D. do họ Nguyễn bị Tây Sơn đánh bại.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Vì sao trong những năm 80 của thế kỉ XVIII, quân Xiêm kéo vào xâm lược nước ta|vì_sao trong những năm 80 của thế_kỉ xviii quân xiêm kéo vào xâm_lược nước ta|A. do Nguyễn Ánh cầu cứu vua Xiêm.|do nguyễn ánh cầu_cứu vua xiêm
Câu 10|A. do Nguyễn Ánh cầu cứu vua Thanh.		B. do Lê Chiêu Thống cầu cứu nhà Thanh.C. nhà Thanh đang trên đà suy yếu, muốn gây thanh thế.D. do tập đoàn Lê – Trịnh bị đánh bại.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|: Vì sao trong những năm 80 của thế kỉ XVIII, quân Thanh kéo vào xâm lược nước ta|vì_sao trong những năm 80 của thế_kỉ xviii quân thanh kéo vào xâm_lược nước ta|B. do Lê Chiêu Thống cầu cứu nhà Thanh.|do lê chiêu thống cầu_cứu nhà thanh
Câu 11|A. Đây là trận hợp đồng binh chủng đầu tiên trong lịch sử.B. Đây là một trong những trận thủy chiến lớn nhất trong lịch sử nước ta.C. Đây là trận phục kích của mang tính chất du kích tiêu biểu trong lịch sử.D. Đây là chiến thắng thể hiện rõ nghệ thuật “đánh điểm diệt viện”.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Phát biểu nào đúng về chiến thắng Rạch Gầm - Xoài Mút năm 1785?|phát_biểu nào đúng về chiến_thắng rạch gầm xoài mút năm 1785|B. Đây là một trong những trận thủy chiến lớn nhất trong lịch sử nước ta.|đây là một trong những trận thủy_chiến lớn nhất trong lịch_sử nước ta
Câu 12|A. không có sự giúp đỡ của nước ngoài.		B. nội bộ bị chia rẽ, mất đoàn kết.C. không có đường lối kháng chiến đúng đắn để chống giặc ngoại xâm.D. quân Thanh quá mạnh nên đã dễ dàng đánh bại nghĩa quân.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Một trong những nguyên nhân thất bại chủ yếu của phong trào nông dân Tây Sơn là|một trong những nguyên_nhân thất_bại chủ_yếu của phong_trào nông_dân tây sơn là|B. nội bộ bị chia rẽ, mất đoàn kết.|nội_bộ bị chia_rẽ mất đoàn_kết
Câu 13|A. Vua Quang Trung mất sớm.		B. Nguyễn Ánh đánh bại triều Tây Sơn.C. Triều Tây Sơn bị chia rẽ.		D. Không có sự hậu thuẫn của vua Lê.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Ý nào không phản ánh đúng nguyên nhân dẫn đến các chính sách của vua Quang Trung chưa được áp dụng nhiều trên thực tế?|ý nào không phản_ánh đúng nguyên_nhân dẫn đến các chính_sách của vua quang trung chưa được áp_dụng nhiều trên thực_tế|D. Không có sự hậu thuẫn của vua Lê.|không có sự hậu_thuẫn của vua lê
Câu 14|A. Bước đầu hoàn thành sự nghiệp thống nhất đất nước.B. Thống nhất hoàn toàn đất nước.C. Hỗ trợ vua Lê nắm quyền trở lại trên cả nước.D. Đánh bại ba lần xâm lược của quân Mông – Nguyên, Xiêm và Thanh.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Ý nào phản ánh đúng về đóng góp của phong trào Tây Sơn đối với lịch sử dân tộc?|ý nào phản_ánh đúng về đóng_góp của phong_trào tây sơn đối_với lịch_sử dân_tộc|A. Bước đầu hoàn thành sự nghiệp thống nhất đất nước.|bước_đầu hoàn_thành sự_nghiệp thống_nhất đất_nước
Câu 15|A. Bước đầu hoàn thành sự nghiệp thống nhất đất nước.	B. Đánh bại quân xâm lược Xiêm, Thanh.		C. Lật đổ sự thống trị của nhà Mạc.D. Có nhiều chính sách tiến bộ dưới thời vua Quang Trung.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Ý nào không phản ánh đúng về đóng góp của phong trào Tây Sơn đối với lịch sử dân tộc?|ý nào không phản_ánh đúng về đóng_góp của phong_trào tây sơn đối_với lịch_sử dân_tộc|C. Lật đổ sự thống trị của nhà Mạc.|lật_đổ sự thống_trị của nhà mạc
Câu 1|A. Nho giáo.		B. Đạo giáo.		C. Phật giáo.		D. Thiên Chúa giáo.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Trong các thế kỉ XVI – XVIII, tôn giáo nào mới được truyền bá vào Việt Nam?|trong các thế_kỉ xvi – xviii tôn_giáo nào mới được truyền_bá vào việt_nam|D. Thiên Chúa giáo|thiên chúa_giáo
Câu 2|A. giáo sĩ Ấn Độ.					B. giáo sĩ phương Tây.C. thương nhân Trung Quốc.			D. giáo sĩ Nhật Bản.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Đạo Thiên chúa được truyền bá vào nước ta thông qua|đạo thiên chúa được truyền_bá vào nước ta thông_qua|B. giáo sĩ phương Tây.|giáo_sĩ phương tây
Câu 3|A. truyền bá đạo Thiên chúa.			B. truyền bá đạo Phật.C. truyền bá đạo Hồi.				D. truyền bá đạo Tin Lành.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Lúc đầu, chữ Quốc ngữ ra đời do nhu cầu|lúc đầu chữ quốc_ngữ ra_đời do nhu_cầu|A. truyền bá đạo Thiên chúa.|truyền_bá đạo thiên_chúa
Câu 4|A. các môn khoa học tự nhiên.		B. kinh, sử.C. giáo lí Phật giáo.				D. văn học Trung Quốc.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Nội dung giáo dục ở nước ta trong các thế kỉ XVI – XVIII chủ yếu là|nội_dung giáo_dục ở nước ta trong các thế_kỉ xvi – xviii chủ_yếu là|B. kinh, sử.|kinh_sử
Câu 5|A. Triều Mạc.	B. Triều Nguyễn.		C. Triều Tiền Lê.	D. Triều Tây Sơn.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Chữ Nôm chính thức được đưa vào nội dung thi cử từ |chữ nôm chính_thức được đưa vào nội_dung thi_cử từ|D. Triều Tây Sơn.|triều tây_sơn
Câu 6|A. Nguyễn Bỉnh Khiêm.		B. Nguyễn Công Trứ.C. Mạc Thiên Tứ.			D. Đào Duy Từ.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Tác phẩm Hổ trướng khu cơ và công trình Lũy Thầy gắn liền với nhân vật lịch sử nào ? |tác_phẩm hổ trướng khu cơ và công_trình lũy thầy gắn liền với nhân_vật lịch_sử nào|D. Đào Duy Từ.|đào duy từ
Câu 7|A. Nguyễn Bỉnh Khiêm.			B. Phùng Khắc Khoan.C. Đào Duy Từ.				D. Lê Quý Đôn.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Ai được mệnh danh là Trạng Trình ?|ai được mệnh_danh là trạng trình|A. Nguyễn Bỉnh Khiêm|nguyễn bỉnh khiêm
Câu 8|A. Những bức tượng này hiện đang ở Hà Tây.   B. Có tổng cộng 21 bức tượng.C. Các bức tượng thể hiện sự vui vẻ, mãn nguyện trước thực tại cuộc sống.D. Các bức tượng đều giống nhau.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Ý nào sau đây phản ánh đúng về những tượng các vị La Hán ở chùa Tây Phương ?|ý nào sau đây phản_ánh đúng về những tượng các vị la hán ở chùa tây_phương|A. Những bức tượng này hiện đang ở Hà Tây.|những bức tượng này hiện đang ở hà_tây
Câu 9|A. Chế tạo đồng hồ và kính thiên lý.	B. Chế tạo súng đại bác theo kiểu phương Tây.  C. Chế tạo súng trường kiểu phương Tây.  	D. Làm thuyền chiến hai lầu (lâu thuyền).|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Nguyễn Văn Tú là người thợ giỏi trong lĩnh vực nào ?|nguyễn văn tú là người thợ giỏi trong lĩnh_vực nào|A. Chế tạo đồng hồ và kính thiên lý|chế_tạo đồng_hồ và kính thiên_lý
Câu 10|A. Dương Văn An.				B. Nguyễn Bỉnh Khiêm.C. Lê Quý Đôn.				D. Hải Thượng Lãn Ông Lê Hữu Trác.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Ai là tác giả của tác phẩm Ô châu cận lục ?|ai là tác_giả của tác_phẩm ô châu_cận lục|A. Dương Văn An.|dương văn an
Câu 11|A. Chữ Hán.		B. Chữ Nôm.		C. Chữ Phạn.		D. Chữ Quốc ngữ.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Thời Quang Trung, thứ chữ viết nào được đề cao?|thời quang trung thứ chữ_viết nào được đề_cao|B. Chữ Nôm|chữ nôm
Câu 12|A. Trương Hán Siêu, Phùng Khắc Khoan, Đào Duy Từ.B. Đào Duy Từ, Phùng Khắc Khoan, Nguyễn Bỉnh Khiêm.C. Trần Nhân Tông, Hàn Thuyên, Đào Duy Từ.D. Đào Duy Từ, Trần Quang Khải, Trương Hán Siêu.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Những nhà thơ Nôm nổi tiếng từ thế kỉ XVI đến thế kỉ XVIII là|những nhà_thơ nôm nổi_tiếng từ thế_kỉ xvi đến thế_kỉ xviii là|B. Đào Duy Từ, Phùng Khắc Khoan, Nguyễn Bỉnh Khiêm.|đào duy từ phùng khắc khoan nguyễn bỉnh khiêm
Câu 13|A. Số công trình khoa học tăng lên.B. Xuất hiện nhiều công trình về sử học, địa lý, quân sự, y dược, nông học,...C. Khoa học tự nhiên được quan tâm phát triển.D. Một số thành tựu của kĩ thuật phương Tây được du nhập vào nước ta.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Ý nào sau đây không phản ánh đúng tình hình phát triển của khoa học – kĩ thuật nước ta từ thế kỉ XVI đến thế kỉ XVIII ?|ý nào sau đây không phản_ánh đúng tình_hình phát_triển của khoa_học – kĩ_thuật nước ta từ thế_kỉ xvi đến thế_kỉ xviii|C. Khoa học tự nhiên được quan tâm phát triển.|khoa_học tự_nhiên được quan_tâm phát_triển
Câu 14|A. Ngày càng phát triển mạnh. 			B. Có phần suy thoái.C. Khủng hoảng nghiêm trọng.			D. Phát triển thành trào lưu khá rầm rộ.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Ý nào phản ánh đúng sự phát triển của dòng văn học chính thống từ thế kỉ XVI đến thế kỉ XVIII?|ý nào phản_ánh đúng sự phát_triển của dòng văn_học chính_thống từ thế_kỉ xvi đến thế_kỉ xviii|B. Có phần suy thoái.|có phần suy_thoái
Câu 15|A. Do những hạn chế về quan niệm và giáo dục đương thời.B. Do nội dung giáo dục chủ yếu là kinh, sử.C. Do không được chính quyền phong kiến quan tâm đúng mức.D. Do khoa học – tự nhiên không phù hợp với thời phong kiến.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Ý nào không phản ánh đúng lý do khoa học – tự nhiên từ thế kỉ XVI đến thế kỉ XVIII không có điều kiện phát triển?|ý nào không phản_ánh đúng lý_do khoa_học – tự_nhiên từ thế_kỉ xvi đến thế_kỉ xviii không có điều_kiện phát_triển|D. Do khoa học – tự nhiên không phù hợp với thời phong kiến.|do khoa_học – tự_nhiên không phù_hợp với thời phong_kiến
Câu 16|A. Tích cực phát triển Nho giáo.		B. Khuyến khích học chữ Hán và chữ Nôm.C. Đẩy mạnh phát triển khoa học – kĩ thuật.	D. Chú trọng các nội dung kinh, sử trong giáo dục.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Bài học được rút ra để Việt Nam có thể bắt kịp sự phát triển của các nước tiên tiến trên thế giới hiện nay là?|bài_học được rút ra để việt nam có_thể bắt kịp sự phát_triển của các nước tiên_tiến trên thế_giới hiện_nay là|C. Đẩy mạnh phát triển khoa học – kĩ thuật.|đẩy_mạnh phát_triển khoa_học – kĩ_thuật
Câu 17|A. Phố cổ Hội An.		B. Thánh địa Mỹ Sơn.	C. Kinh thành Huế.		D. Nhã nhạc cung đình Huế.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Công trình văn hóa vật thể nào của nhà Nguyễn được UNESCO công nhận là di sản thế giới?|công_trình văn_hóa vật_thể_nào của nhà nguyễn được unesco công_nhận là di_sản thế_giới|C. Kinh thành Huế|kinh_thành huế
Câu 18|A. Tỉnh, phủ, huyện và xã.			B. Tỉnh, huyện, phủ, tổng và xã.C. Tỉnh, phủ, huyện, châu, tổng và xã.	D. Tỉnh, phủ, huyện, châu và xã.|exam grade 10|ĐỀ CƯƠNG SỬ 10  CÓ ĐÁP ÁN ( 2020- 2021)|. Tổ chức bộ máy cai trị ở địa phương thời Minh Mạng theo những cấp nào?|tổ_chức bộ_máy cai_trị ở địa_phương thời minh mạng theo những cấp nào|C. Tỉnh, phủ, huyện, châu, tổng và xã.|tỉnh phủ huyện châu tổng và xã
