question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 213|A. Sự phát triển nhảy vọt.                              B. Sự phát triển vượt bật.C. Sự phát triển thần kì.                                 D. Sự phát to lớn.|exam grade 12|CÂU HO|. Nhận định nào sau đây đánh giá đúng sự phát triển kinh tế Nhật Bản từ những năm 50  của thế kỷ XX trở đi?|nhận_định nào sau đây đánh_giá đúng sự phát_triển kinh_tế nhật bản từ những năm 50 của thế_kỷ xx trở_đi|C. Sự phát triển thần kì.|sự phát_triển thần_kì
Câu 214|A. Áp dụng thành tựu KHKT nâng cao năng suất, hạ giá thành sản phẩm.B. Nguồn nhân lực lao động dồi dào, trình độ khoa học kĩ thuật cao.C. Các công ty năng động có tầm nhìn xa, sức cạnh tranh cao.D. Vai trò điều tiết kinh tế có hiệu quả của nhà nước. |exam grade 12|CÂU HO|. Nguyên nhân cơ bản nhất thúc đẩy kinh tế của Mĩ, Tây Âu và Nhật Bản phát triển nhanh và trở thành 3 trung tâm kinh tế-tài chính là gì?|nguyên_nhân cơ_bản nhất thúc_đẩy kinh_tế của mĩ tây âu và nhật bản phát_triển nhanh và trở_thành 3 trung_tâm kinh tếtài chính là gì|A. Áp dụng thành tựu KHKT nâng cao năng suất, hạ giá thành sản phẩm.|áp_dụng thành_tựu khkt nâng cao năng_suất hạ giá_thành sản_phẩm
Câu 215|A. Đầu tư bán quân trang, quân dụng.B. Coi trọng và đầu tư cho các phát minh.C. Đi sâu vào các ngành công nghiệp dân dụng.D. Chú trọng xây dựng các công trình giao thông.|exam grade 12|CÂU HO|. Điểm khác biệt nào dưới đây của Nhật Bản so với Mĩ trong phát triển kinh tế?|điểm khác_biệt nào dưới đây của nhật bản so với mĩ trong phát_triển kinh_tế|C. Đi sâu vào các ngành công nghiệp dân dụng.|đi_sâu vào các ngành công_nghiệp dân_dụng
Câu 216|A. Vị trí cao về kinh tế và chính trị trên trường quốc tế.B. Là một cường quốc về kinh tế và quân sự.C. Là một cường quốc về công nghệ và kinh tế.D. Là một cường quôc về quân sự và chính trị.|exam grade 12|CÂU HO|. Mục tiêu lớn nhất của Nhật Bản muốn vươn đến từ năm 1991 đến năm 2000 là gì?|mục_tiêu lớn nhất của nhật bản muốn vươn đến từ năm 1991 đến năm 2000 là gì|A. Vị trí cao về kinh tế và chính trị trên trường quốc tế.|vị_trí cao về kinh_tế và chính_trị trên trường quốc_tế
Câu 217|A. Kết hợp hài hòa giữa truyền thống và hiện đại.B. Kết hợp giữa hoa đạo, trà đạo với kiếm đạo.C. Kết hợp giữa thơ, nhạc họa với kiến trúc.D. Kết hợp giữa kiếm đạo và trà đạo.|exam grade 12|CÂU HO|. Nét đặc trưng của nền văn hóa của Nhật Bản mà đến ngày nay vẫn còn duy trì?|nét đặc_trưng của nền văn_hóa của nhật bản mà đến ngày_nay vẫn còn duy_trì|A. Kết hợp hài hòa giữa truyền thống và hiện đại.|kết_hợp hài_hòa giữa truyền_thống và hiện_đại
Câu 218|A. Vai trò lãnh đạo, quản lí có hiệu quả của nhà nước.B. Tận dụng tốt các điều kiện bên ngoài để phát triển.C. Các công ty năng động có tầm nhìn xa, sức cạnh tranh cao.D. Con người được đào tạo chu đáo và áp dụng thành tựu khoa học-kĩ thuật.|exam grade 12|CÂU HO|. Bài học kinh nghiệm chủ yếu từ sự phát triển của nền kinh tế Nhật Bản cho các nước đang phát triển trong đó có Việt Nam là gì?|bài_học kinh_nghiệm chủ_yếu từ sự phát_triển của nền kinh_tế nhật bản cho các nước đang phát_triển trong đó có việt nam là gì|Con người được đào tạo chu đáo và áp dụng thành tựu khoa học-kĩ thuật.|con_người được đào_tạo chu_đáo và áp_dụng thành_tựu khoa họckĩ thuật
Câu 219|A. chống Liên Xô và các nước XHCN.B. chống Liên Xô và các nước TBCN.C. chống chủ nghĩa khủng bố trên thế giới.D. chống nhà nước Hồi Giáo đang lớn mạnh.|exam grade 12|CÂU HO|". Mục đích của Mĩ phát động ""chiến tranh lạnh"" nhằm"|mục_đích của mĩ phát_động chiến_tranh_lạnh nhằm|A. chống Liên Xô và các nước XHCN.|chống liên xô và các nước xhcn
Câu 220|A. Từ đầu những năm 50 của thế kỷ XX.B. Từ đầu những năm 60 của thế kỷ XX.C. Từ đầu những năm 70 của thế kỷ XX.D. Từ đầu những năm 80 của thế kỷ XX.|exam grade 12|CÂU HO|. Xu thế hòa hoãn Đông - Tây xuất hiện vào thời gian nào dưới đây?|xu_thế hòa_hoãn đông tây xuất_hiện vào thời_gian nào dưới đây|C. Từ đầu những năm 70 của thế kỷ XX.|từ đầu những năm 70 của thế_kỷ xx
Câu 221|A. Định ước Henxinki năm 1975.B. Hiệp ước về hạn chế hệ thống phòng chống tên lửa (ABM) năm 1972.C. Hiệp định về một giải pháp toàn diện cho vấn đề Campuchia (10-1991). D. Cuộc gặp không chính thức giữa Busơ và Goocbachốp tại đảo Manta (12-1989). |exam grade 12|CÂU HO|. Sự kiện nào dưới đây đánh dấu Chiến tranh lạnh kết thúc?|sự_kiện nào dưới đây đánh_dấu chiến_tranh lạnh kết_thúc|D. Cuộc gặp không chính thức giữa Busơ và Goocbachốp tại đảo Manta (12-1989).|cuộc gặp không chính_thức giữa busơ và goocbachốp tại đảo manta 121989
Câu 222|A. Đa cực.                                        B. Đơn cực. C. Đa cực nhiều trung tâm.             D. Đơn cực nhiều trung tâm.|exam grade 12|CÂU HO|. Mưu đồ của Mĩ sau khi “Chiến tranh lạnh” chấm dứt, là muốn thiết lập một trật tự thế giới|mưu_đồ của mĩ sau khi “ chiến_tranh_lạnh ” chấm_dứt là muốn thiết_lập một trật_tự thế_giới|B. Đơn cực.|đơn cực
Câu 223|A. Mĩ lôi kéo các nước Đồng minh của mình chống Liên Xô.B. Chống Liên Xô và các nước Xã hội chủ nghĩa.C. Phá hoại phong trào cách mạng thế giới.D. Chống lại ảnh hưởng của Liên Xô.|exam grade 12|CÂU HO|". Mục tiêu chủ yếu của Mĩ và các nước phương Tây trong cuộc “Chiến tranh lạnh"" là gì?"|mục_tiêu chủ_yếu của mĩ và các nước phương tây trong cuộc “ chiến_tranh lạnh là gì|B. Chống Liên Xô và các nước Xã hội chủ nghĩa.|chống liên xô và các nước xã_hội chủ_nghĩa
Câu 224|A. Bắt các nước Đồng minh lệ thuộc Mĩ.B. Thực hiện “chiến lược toàn cầu” làm bá chủ thế giới.C. Ngăn chặn và tiến tới tiêu diệt các nước xã hội chủ nghĩa.D. Đàn áp phong trào cách mạng và phong trào giải phóng dân tộc trên thế giới.|exam grade 12|CÂU HO|. Mục đích bao trùm của “Chiến tranh lạnh” do Mĩ phát động là gì?|mục_đích bao_trùm của “ chiến_tranh_lạnh ” do mĩ phát_động là gì|C. Ngăn chặn và tiến tới tiêu diệt các nước xã hội chủ nghĩa.|ngăn_chặn và tiến tới tiêu_diệt các nước xã_hội chủ_nghĩa
Câu 225|A. Mĩ và Liên Xô chính thức tuyên bố chấm dứt “Chiến tranh lạnh”.	B. Mĩ và Liên Xô kí kết hạn chế vũ khí tiến công chiến lược.			C. Mĩ và Liên Xô kí kết văn kiện hợp tác về kinh tế.	D. Mĩ và Liên Xô kí kết hợp tác về khoa học kĩ thuật.|exam grade 12|CÂU HO|. Tháng 12-1989 đã diễn ra sự kiện lịch sử nào dưới đây?|tháng 121989 đã diễn ra sự_kiện lịch_sử nào dưới đây|A. Mĩ và Liên Xô chính thức tuyên bố chấm dứt “Chiến tranh lạnh”.|mĩ và liên xô chính_thức tuyên_bố chấm_dứt “ chiến_tranh_lạnh ”
Câu 226|A. Mĩ thành lập khối quân sự NATO.	B. Mĩ thành lập khối quân sự CENTO.C. Mĩ thành lập khối quân sự SEATO.	D. Mĩ triển khai “Kế hoạch Mác-san”|exam grade 12|CÂU HO|. Tháng 6-1947 diễn ra sự kiện nào dưới đây?|tháng 61947 diễn ra sự_kiện nào dưới đây|D. Mĩ triển khai “Kế hoạch Mác-san”|mĩ triển_khai “ kế_hoạch mácsan ”
Câu 227|A. học thuyết Truman của Mĩ.B. chiến lược toàn cầu phản cách mạng của Mĩ.C. sự thành lập khối quân sự NATO và Hiệp ước Vácsava. D. “Kế hoạch Mác-san” và sự ra đời của khối quân sự NATO.|exam grade 12|CÂU HO|. Sự xác lập cục diện 2 cực, hai phe được tạo nên bởi|sự xác_lập cục_diện 2 cực hai phe được tạo nên bởi|C. sự thành lập khối quân sự NATO và Hiệp ước Vácsava.|sự thành_lập khối quân_sự nato và hiệp_ước vácsava
Câu 228|A. Hiệp định về những cơ sở của quan hệ giữa Đông Đức và Tây Đức.B. Cuộc gặp không chính thức giữa Busơ và Goocbachốp tại đảo Manta. C. Hiệp ước về hạn chế hệ thống phòng chống tên lửa (ABM).D. Hiệp định về một giải pháp toàn diện cho vấn đề Campuchia.|exam grade 12|CÂU HO|. Ngày 9-11-1972, diễn ra sự kiện nào dưới đây?|ngày 9111972 diễn ra sự_kiện nào dưới đây|A. Hiệp định về những cơ sở của quan hệ giữa Đông Đức và Tây Đức.|hiệp_định về những cơ_sở của quan_hệ giữa đông đức và tây đức
Câu 229|A. Định ước Henxinki.B. Hiệp ước hạn chế vũ khí tiến công chiến lược (SALT).C. Hiệp định về những cơ sở của quan hệ giữa Đông Đức và Tây Đức.D. Hiệp định về một giải pháp toàn diện cho vấn đề Campuchia (10-1991). |exam grade 12|CÂU HO|.  Ngày 26 - 5 - 1972 Liên Xô và Mĩ đã kí văn bản nào dưới đây? |ngày 26 5 1972 liên xô và mĩ đã kí văn_bản nào dưới đây|Hiệp ước hạn chế vũ khí tiến công chiến lược (SALT).|hiệp_ước hạn_chế vũ_khí tiến_công chiến_lược salt
Câu 230|A. Giữ gìn hòa bình, an ninh cho nhân loại.B. Chấm dứt việc chạy đua vũ trang.C. Hạn chế vũ khí hạt nhân huy diệt. D. Chấm dứt chiến tranh lạnh.|exam grade 12|CÂU HO|. Trong cuộc gặp gỡ không chính thức giữa M. Góocbachốp và Tổng thống Mĩ G.Bush đã cùng tuyên bố vấn đề gì sau đây?|trong cuộc gặp_gỡ không chính_thức giữa m góocbachốp và tổng_thống mĩ gbush đã cùng tuyên_bố vấn_đề gì sau đây|D. Chấm dứt chiến tranh lạnh.|chấm_dứt chiến_tranh_lạnh
Câu 231|A. Xu thế toàn cầu hóa.B. Cục diện “Chiến tranh lạnh”.C. Sự ra đời các khối quân sự đối lập.D. Sự hình thành các liên minh kinh tế.|exam grade 12|CÂU HO|. Nhân tố chủ yếu chi phối quan hệ quốc tế trong phần lớn nửa sau thế kỉ XX là gì?|nhân_tố chủ_yếu chi_phối quan_hệ quốc_tế trong phần_lớn nửa sau thế_kỉ xx là gì|B. Cục diện “Chiến tranh lạnh”.|cục_diện “ chiến_tranh_lạnh ”
Câu 232|A. thắng lợi của cách mạng Cu-ba năm 1959.B. thắng lợi của cách mạng Việt Nam năm 1975.C. thắng lợi của cách mạng Trung Quốc năm 1949.D. thắng lợi của cách mạng Hồi giáo I-ran năm 1979.|exam grade 12|CÂU HO|. Thất bại nặng nề nhất của Mĩ trong “chiến lược toàn cầu” là|thất_bại nặng_nề nhất của mĩ trong “ chiến_lược toàn_cầu ” là|B. thắng lợi của cách mạng Việt Nam năm 1975.|thắng_lợi của cách_mạng việt nam năm 1975
Câu 233|A. Thế giới luôn trong tình trạng căng thẳng, đối đầu, nguy cơ bùng nổ chiến tranh thế giới. B. Nhiều căn cứ quân sự được thiết lập ở Đông Đức và Tây Đức.C. Các nước phải chịu sự áp đặt của Xô-Mĩ.D. Các nước chạy đua vũ trang.|exam grade 12|CÂU HO| . Hệ quả nghiêm trọng mà cuộc chiến tranh lạnh để lại là là gì? |hệ_quả nghiêm_trọng mà cuộc chiến_tranh_lạnh để lại là là gì|A. Thế giới luôn trong tình trạng căng thẳng, đối đầu, nguy cơ bùng nổ chiến tranh thế giới.|thế_giới luôn trong tình_trạng căng_thẳng đối_đầu nguy_cơ bùng_nổ chiến_tranh thế_giới
Câu 234|A. Trung tâm thương mại thế giới sụp đổ thiệt hại lớn về người và của.B. Thủ đô Mĩ sụp đổ hoàn toàn, nhiều của cải vật chất bị phá hủy.C. Trụ sở Liên Hợp Quốc bị phá hủy.D. Thủ đô nước Anh bị sụp đổ.|exam grade 12|CÂU HO|. Cuộc tấn công bất ngờ vào nước Mĩ ngày 11-9-2001 của lực lượng khủng bố đã làm:|cuộc tấn_công bất_ngờ vào nước mĩ ngày 1192001 của lực_lượng khủng_bố đã làm|A. Trung tâm thương mại thế giới sụp đổ thiệt hại lớn về người và của.|trung_tâm thương_mại thế_giới sụp_đổ thiệt_hại lớn về người và của
Câu 235|A. Nhân dân các nước thuộc địa phản đối cuộc chiến này.B. Liên hợp quốc yêu cầu chấm dứt cuộc chiến tranh lạnh.C. Nhân dân thế giới phản ứng quyết liệt cuộc chiến tranh lạnh. D.  Cuộc chạy đua vũ trang làm Xô- Mĩ quá tốn kém và suy giảm về nhiều mặt.|exam grade 12|CÂU HO|. Nguyên nhân cơ bản dẫn đến hai nước Xô-Mĩ chấm dứt chiến tranh lạnh là gì?|nguyên_nhân cơ_bản dẫn đến hai nước xômĩ chấm_dứt chiến_tranh lạnh là gì|D.  Cuộc chạy đua vũ trang làm Xô- Mĩ quá tốn kém và suy giảm về nhiều mặt.|cuộc chạy_đua vũ_trang làm xô mĩ quá tốn_kém và suy_giảm về nhiều mặt
Câu 236|A. Chiến lược toàn cầu của Tổng thống Mĩ  Rudơven.B. Đạo luật viện trợ nước ngoài của Quốc hội Mĩ.C. Thông điệp của Tổng thống Mĩ Truman.D. Diễn văn của ngoại trưởng Mĩ  Macsan.|exam grade 12|CÂU HO|. Sự kiện nào dưới đây đã khởi đầu cuộc “Chiến tranh lạnh”?|sự_kiện nào dưới đây đã khởi_đầu cuộc “ chiến_tranh_lạnh ”|C. Thông điệp của Tổng thống Mĩ Truman.|thông_điệp của tổng_thống mĩ truman
Câu 237|A. Là cuộc đối đầu căng thẳng giữa các nước tư bản chủ nghĩa. B. Là cuộc đối đầu căng thẳng giữa các nước xã hội chủ nghĩa.C. Là cuộc đối đầu căng thẳng giữa 2 phe TBCN - XHCN ở châu Âu.D. Là cuộc đối đầu căng thẳng giữa 2 phe tư bản chủ nghĩa - xã hội chủ nghĩa. |exam grade 12|CÂU HO|.  “Chiến tranh lạnh” là gì?|“ chiến_tranh_lạnh ” là gì|D. Là cuộc đối đầu căng thẳng giữa 2 phe tư bản chủ nghĩa - xã hội chủ nghĩa.|là cuộc đối_đầu căng_thẳng giữa 2 phe tư_bản chủ_nghĩa xã_hội chủ_nghĩa
Câu 238|A. Mĩ đề ra kế hoạch Mácsan. 	B. Mĩ thành lập tổ chức SEATO.C. Mĩ phát động cuộc chiến tranh lạnh.		D. Mĩ thành lập Tổ chức Hiệp ước Bắc Đại Tây Dương. 	|exam grade 12|CÂU HO|. Tháng 3-1947 đã diễn ra sự kiện lịch sử nào dưới đây?|tháng 31947 đã diễn ra sự_kiện lịch_sử nào dưới đây|C. Mĩ phát động cuộc chiến tranh lạnh.|mĩ phát_động cuộc chiến_tranh_lạnh
Câu 240|A. Vai trò của Liên hợp quốc được củng cố. B. Xuất hiện xu thế toàn cầu hóa, liên kết khu vực. C. Hòa bình ngày càng được củng cố trong các mối quan hệ quốc tế. D. Liên Xô và Mĩ không còn can thiệp vào công việc nội bộ của các nước.|exam grade 12|CÂU HO|D. Cuộc gặp không chính thức giữa Busơ và Goocbachốp tại đảo Manta (12-1989)  . Xu thế mới trong quan hệ quốc tế sau chiến tranh lạnh là gì? |d cuộc gặp không chính_thức giữa busơ và goocbachốp tại đảo manta 121989 xu_thế mới trong quan_hệ quốc_tế sau chiến_tranh lạnh là gì|C. Hòa bình ngày càng được củng cố trong các mối quan hệ quốc tế.|hòa bình ngày_càng được củng_cố trong các mối quan_hệ quốc_tế
Câu 241|A. Sau Chiến tranh thế giới thứ hai.B. Trước Chiến tranh thế giới thứ hai.C. Trong Chiến tranh thế giới thứ hai. D. Trong và sau Chiến tranh thế giới thứ hai.|exam grade 12|CÂU HO|. Liên Xô và Mĩ trở thành hai thế lực đối đầu nhau rồi đi đến “chiến tranh lạnh” vào thời điểm nào dưới đây?|liên xô và mĩ trở_thành hai thế_lực đối_đầu nhau rồi đi đến “ chiến_tranh_lạnh ” vào thời_điểm nào dưới đây|A. Sau Chiến tranh thế giới thứ hai.|sau chiến_tranh thế_giới thứ hai
Câu 242|A. Làm bá chủ toàn thế giới.B. Tiêu diệt Liên Xô và các nước xã hội chủ nghĩa.C. Tiêu diệt phong trào giải phóng dân tộc ở Á, Phi, Mĩ La-tinh. D. Tiêu diệt phong trào công nhân ở các nước tư bản chủ nghĩa.|exam grade 12|CÂU HO|. Mưu đồ của Mĩ sau Chiến tranh thế giới thứ hai là gì?|mưu_đồ của mĩ sau chiến_tranh thế_giới thứ hai là gì|A. Làm bá chủ toàn thế giới.|làm bá_chủ toàn thế_giới
Câu 243|A. nhiệm vụ chung của toàn nhân loại khi bước vào thế kỉ XXI.B.  thách thức đối với các dân tộc khi bước vào thế kỉ XXI.C. trách nhiệm của các nước phát triển hiện nay.D. trách nhiệm của các nước đang phát triển.|exam grade 12|CÂU HO|. Cùng chung sống hòa bình, ổn định, hợp tác và phát triển vừa là thời cơ vừa là|cùng chung sống hòa bình_ổn_định hợp_tác và phát_triển vừa là thời_cơ vừa là|B.  thách thức đối với các dân tộc khi bước vào thế kỉ XXI.|thách_thức đối_với các dân_tộc khi bước vào thế_kỉ xxi
Câu 244|A. Tập hợp các nước Tây Âu vào liên minh quân sự chống Liên Xô và Đông Âu.B. Tập hợp các nước Tây Âu vào liên minh quân sự chống các nước Đông Âu.C. Tập hợp các nước Tây Âu vào liên minh quân sự chống Liên Xô.D. Tập hợp các nước Tây Âu chống phong trào cách mạng thế giới.|exam grade 12|CÂU HO|. Khối quân NATO, đã đưa tới tình trạng chiến tranh lạnh vì lí do nào dưới đây?|khối quân nato đã đưa tới tình_trạng chiến_tranh_lạnh vì lí_do nào dưới đây|A. Tập hợp các nước Tây Âu vào liên minh quân sự chống Liên Xô và Đông Âu.|tập_hợp các nước tây âu vào liên_minh quân_sự chống liên xô và đông âu
Câu 245|A. Hợp tác cùng nhau giải quyết nhiều vấn đề quốc tế lớn.B. Từ Đồng minh chống phát xít chuyển sang đối đầu.C. Mâu thuẫn nhau gay gắt về quyền lợi.D. Chuyển từ đối đầu sang đối thoại.|exam grade 12|CÂU HO|. Quan hệ giữa Mĩ và Liên Xô sau chiến tranh thế giới thứ hai thay đổi như thế nào?|quan_hệ giữa mĩ và liên xô sau chiến_tranh thế_giới thứ hai thay_đổi như thế_nào|B. Từ Đồng minh chống phát xít chuyển sang đối đầu.|từ đồng_minh chống phát_xít chuyển sang đối_đầu
Câu 246|A. Thúc đẩy dân chủ trên thế giới.B. Can thiệp vào công việc nội bộ của các nước khác.C. Vươn lên chi phối, thiết lập trật tự thế giới đơn cực.D. Đơn phương sắp đặt và chi phối trật tự thế giới mới.|exam grade 12|CÂU HO|. Mục tiêu cơ bản trong chính sách đối ngoại của Mĩ sau chiến tranh lạnh kết thúc là gì?|mục_tiêu cơ_bản trong chính_sách đối_ngoại của mĩ sau chiến_tranh lạnh kết_thúc là gì|C. Vươn lên chi phối, thiết lập trật tự thế giới đơn cực.|vươn lên chi_phối thiết_lập trật_tự thế_giới đơn cực
Câu 247|A. Tạo cơ chế giải quyết các vấn đề liên quan đến hòa bình, an ninh ở châu Âu.B. Tạo cơ chế giải quyết các vấn đề liên quan đến hòa bình, an ninh thế giới.C. Giải quyết các vấn đề liên quan đến hòa bình, an ninh châu Á.D. Giải quyết các vấn đề liên quan đến kinh tế, chính trị châu Âu.|exam grade 12|CÂU HO|. Định ước Henxinki là biểu hiện xu thế hòa hoãn giữa các nước tư bản chủ nghĩa và xã hội chủ nghĩa vì lí do nào dưới đây? |định_ước henxinki là biểu_hiện xu_thế hòa_hoãn giữa các nước tư_bản chủ_nghĩa và xã_hội chủ_nghĩa vì lí_do nào dưới đây|A. Tạo cơ chế giải quyết các vấn đề liên quan đến hòa bình, an ninh ở châu Âu.|tạo cơ_chế giải_quyết các vấn_đề liên_quan đến hòa bình an_ninh ở châu âu
Câu 248|A. Mĩ, Trung Quốc.	B. Mĩ, Nhật Bản.C. Mĩ, Hàn Quốc.             D. Mĩ, Ca-na-đa.	|exam grade 12|CÂU HO|. Hai nước nào dưới đây đã tham gia kí kết Định ước Henxinki cùng các nước Châu Âu?|hai nước nào dưới đây đã tham_gia kí_kết định_ước henxinki cùng các nước châu âu|D. Mĩ, Ca-na-đa.|mĩ canađa
Câu 249|A. Mĩ từ bỏ tham vọng làm bá chủ thế giới. B. Vị thế của Mĩ và Liên Xô suy giảm nghiêm trọng.C. Một cực là Liên Xô không còn, trật tự hai cực Ianta tan rã. D. Sự giải thể của NATO, Vácsava cùng hàng loạt các căn cứ quân sự khác.|exam grade 12|CÂU HO|. Chiến tranh lạnh chấm dứt đưa đến hệ quả nào sau đây? |chiến_tranh lạnh chấm_dứt đưa đến hệ_quả nào sau đây|C. Một cực là Liên Xô không còn, trật tự hai cực Ianta tan rã.|một cực là liên xô không còn trật_tự hai cực ianta tan_rã
Câu 250|A. Bon.                B. Béc-lin.                C. Oasinhtơn.             D. Niu Oóc. |exam grade 12|CÂU HO|. Hiệp định về những cơ sở của quan hệ giữa Đông Đức và Tây Đức được kí kết tại |hiệp_định về những cơ_sở của quan_hệ giữa đông đức và tây đức được kí_kết tại|A. Bon.|bon
Câu 251|A. trật tự đa cực.                                                     B. trật tự hai cực Ianta. C. trật tự Vécxai-Oasinhton.                            D. trật tự một cực do Mỹ đứng đầu.                       |exam grade 12|CÂU HO|. Một thế giới mới hình thành sau chiến tranh thế giới thứ hai được gọi là |một thế_giới mới hình_thành sau chiến_tranh thế_giới thứ hai được gọi là|B. trật tự hai cực Ianta.|trật_tự hai cực ianta
Câu 252|A. Liên Xô và các nước Đồng Âu cắt đứt quan hệ với nhau.B. Liên Xô và các nước Đồng Âu lâm vào tình trạng trì trệ.C. Xã hội chủ nghĩa ở Liên Xô và Đông Âu bước vào thời ki ổn định.D. Chế độ xã hội chủ nghĩa ở các nước Đông Âu và Liên Xô bị tan rã.|exam grade 12|CÂU HO|. Trong những năm 1989 - 1991 diễn ra sự kiện gì đối với Liên Xô và các nước Đông Âu?|trong những năm 1989 1991 diễn ra sự_kiện gì đối_với liên xô và các nước đông âu|D. Chế độ xã hội chủ nghĩa ở các nước Đông Âu và Liên Xô bị tan rã.|chế_độ xã_hội chủ_nghĩa ở các nước đông âu và liên xô bị tan_rã
Câu 253|A. Chính sách làm bá chủ thế giới của Mĩ.B. Chính sách thực lực của Mĩ sau chiến tranh.C. Chính sách chống các nước xã hội chủ nghĩa.D. Chiến tranh lạnh chống Liên Xô và các nước Xã hội chủ nghĩa.|exam grade 12|CÂU HO|. Thông điệp của Tổng thống Mĩ Truman gửi tới Quốc hội (12-3-1947)  được xem là sự khởi đầu cho chính sách nào dưới đây?|thông_điệp của tổng_thống mĩ truman gửi tới quốc_hội 1231947 được xem là sự khởi_đầu cho chính_sách nào dưới đây|D. Chiến tranh lạnh chống Liên Xô và các nước Xã hội chủ nghĩa|chiến_tranh_lạnh chống liên xô và các nước xã_hội chủ_nghĩa
Câu 254|A. Khủng hoảng trật tự hai cực Ianta. B. Trật tự hai cực I-an-ta bị sụp đổ.C. Mĩ và Liên Xô chấm dứt chiến tranh lạnh.D. Xô-Mĩ tuyên bố hợp tác trên mọi phương diện.|exam grade 12|CÂU HO|. Tháng 12 - 1991, diễn ra sự kiện gì sau đây trong quan hệ quốc tế?|tháng 12 1991 diễn ra sự_kiện gì sau đây trong quan_hệ quốc_tế|B. Trật tự hai cực I-an-ta bị sụp đổ.|trật_tự hai cực ianta bị sụp_đổ
Câu 255|A. Tập hợp các nước Tây Âu vào liên minh quân sự chống Liên Xô và Đông Âu.B. Tập hợp các nước Tây Âu vào liên minh quân sự chống các nước Đông Âu.C. Tập hợp các nước Tây Âu vào liên minh quân sự chống Liên Xô.D. Tập hợp các nước Tây Âu chống phong trào cách mạng thế giới.|exam grade 12|CÂU HO|. Khối quân NATO, đã đưa tới tình trạng chiến tranh lạnh vì lí do nào dưới đây?|khối quân nato đã đưa tới tình_trạng chiến_tranh_lạnh vì lí_do nào dưới đây|A. Tập hợp các nước Tây Âu vào liên minh quân sự chống Liên Xô và Đông Âu.|tập_hợp các nước tây âu vào liên_minh quân_sự chống liên xô và đông âu
Câu 256|A. Từ Đồng minh chuyển sang đối đầu chiến tranh lạnh.B. Hợp tác cùng giải quyết nhiều vấn đề quốc tế lớn.C. Mâu thuẫn nhau gay gắt về quyền lợi.D. Chuyển từ đối đầu sang đối thoại.|exam grade 12|CÂU HO|. Quan hệ giữa Mĩ và Liên Xô sau chiến tranh thế giới thứ hai thay đổi như thế nào?|quan_hệ giữa mĩ và liên xô sau chiến_tranh thế_giới thứ hai thay_đổi như thế_nào|A. Từ Đồng minh chuyển sang đối đầu chiến tranh lạnh.|từ đồng_minh chuyển sang đối_đầu chiến_tranh_lạnh
Câu 257|A. Hợp tác và phát triển.B. Hợp tác với các nước châu Âu.C. Hợp tác với các nước trong khu vực.D. Hợp tác với các nước đang phát triển.|exam grade 12|CÂU HO|. Một trong những xu thế của quan hệ quốc tế sau chiến tranh lạnh mà Đảng Cộng sản Việt Nam đã vận dụng vào lĩnh vực kinh tế hiện nay là gì?|một trong những xu_thế của quan_hệ quốc_tế sau chiến_tranh_lạnh mà đảng cộng_sản việt_nam đã vận_dụng vào lĩnh_vực kinh_tế hiện_nay là gì|A. Hợp tác và phát triển.|hợp_tác và phát_triển
Câu 258|A. Giải quyết các tranh chấp bằng biện pháp quân sự.B. Giải quyết các tranh chấp bằng biện pháp hòa bình. C. Giải quyết các tranh chấp bằng biện pháp phát triển kinh tế. D. Giải quyết các tranh chấp bằng biện pháp liên minh chính trị với các nước.|exam grade 12|CÂU HO|". Một trong những xu thế trong quan hệ quốc tế sau ""chiến tranh lạnh"" mà Đảng Cộng sản Việt Nam đã vận dụng để giải quyết vấn đề Biển Đông là gì?"|một trong những xu_thế trong quan_hệ quốc_tế sau chiến_tranh_lạnh mà đảng cộng_sản việt_nam đã vận_dụng để giải_quyết vấn_đề biển đông là gì|B. Giải quyết các tranh chấp bằng biện pháp hòa bình.|giải_quyết các tranh_chấp bằng biện_pháp hòa_bình
Câu 259|"A. Sử dụng chính sách ""đồng Đôla"".B. Lôi kéo, khống chế các nước đồng minh.C. Dùng vũ lực can thiệp thô bạo đến các nước.D. Dùng khẩu hiệu thúc đẩy dân chủ và Tôn giáo."|exam grade 12|CÂU HO|. Chính sách chủ yếu của Mĩ đối với đồng minh trong chiến lược toàn cầu sau chiến tranh thế giới thứ hai là gì?|chính_sách chủ_yếu của mĩ đối_với đồng_minh trong chiến_lược toàn_cầu sau chiến_tranh thế_giới thứ hai là gì|B. Lôi kéo, khống chế các nước đồng minh.|lôi_kéo khống_chế các nước đồng_minh
Câu 260|A. Cuộc chiến tranh Triều Tiên. B. Xung đột ở Trung Cận Đông. C. Xung đột trực tiếp giữa hai siêu cường. D. Các cuộc chiến tranh cục bộ ở Đông Dương. |exam grade 12|CÂU HO|. Nội dung nào sau đây không nằm trong diễn biến của Chiến tranh lạnh? |nội_dung nào sau đây không nằm trong diễn_biến của chiến_tranh_lạnh|C. Xung đột trực tiếp giữa hai siêu cường.|xung_đột trực_tiếp giữa hai siêu_cường
